Year,Coal,Lignite,Natural gas,Crude oil,Uranium oxide,Woody biomass
2.01000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.65500800000000E+06,7.04860000000000E+04,0.00000000000000E+00,5.87142094464000E+04
2.01100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.41683200000000E+06,7.12250000000000E+04,0.00000000000000E+00,5.95971025711200E+04
2.01200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.40556900000000E+06,7.47850000000000E+04,0.00000000000000E+00,6.04799956958400E+04
2.01300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.58533774000000E+06,8.10528800000000E+04,0.00000000000000E+00,6.13628888205600E+04
2.01400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.30596311645576E+06,1.15335027000000E+05,0.00000000000000E+00,6.22457819452800E+04
2.01500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.25340092006793E+06,8.48660870000000E+04,0.00000000000000E+00,6.31286750700000E+04
2.01600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.19131141357248E+06,6.32531190000000E+04,0.00000000000000E+00,6.46764630170400E+04
2.01700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.14826779074306E+06,5.10695900000000E+04,0.00000000000000E+00,6.62242509640800E+04
2.01800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.14442670701216E+06,4.83792580000000E+04,0.00000000000000E+00,6.77720389111200E+04
2.01900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.11724979369958E+06,4.13532400000000E+04,0.00000000000000E+00,6.93198268581600E+04
2.02000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.08910262582484E+06,3.93009140000000E+04,0.00000000000000E+00,7.08676148052000E+04
2.02100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.04324963001856E+06,3.63879970000000E+04,0.00000000000000E+00,7.06350832826400E+04
2.02200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.85706017708875E+06,3.20984610000000E+04,0.00000000000000E+00,7.04025517600800E+04
2.02300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.63587578053050E+06,3.04648930000000E+04,0.00000000000000E+00,7.01700202375200E+04
2.02400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.47231266593548E+06,2.90088960000000E+04,0.00000000000000E+00,6.99374887149600E+04
2.02500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.32927254870749E+06,3.00023990000000E+04,0.00000000000000E+00,6.97049571924000E+04
2.02600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.19640133021069E+06,2.66993370000000E+04,0.00000000000000E+00,7.02136198980000E+04
2.02700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.07991676120155E+06,2.45691240000000E+04,0.00000000000000E+00,7.07222826036000E+04
2.02800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,9.82375414377926E+05,2.37169110000000E+04,0.00000000000000E+00,7.12309453092000E+04
2.02900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,8.88349822132582E+05,2.35391980000000E+04,0.00000000000000E+00,7.17396080148000E+04
2.03000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,8.10780622759864E+05,2.17640560000000E+04,0.00000000000000E+00,7.22482707204000E+04
2.03100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,7.44998068479002E+05,1.99889140000000E+04,0.00000000000000E+00,7.28550326620800E+04
2.03200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,6.90323283221356E+05,1.82137720000000E+04,0.00000000000000E+00,7.34617946037600E+04
2.03300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,6.43467153072532E+05,1.64386300000000E+04,0.00000000000000E+00,7.40685565454400E+04
2.03400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,5.92133689157720E+05,1.46634880000000E+04,0.00000000000000E+00,7.46753184871200E+04
2.03500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,5.45066937126118E+05,1.28883460000000E+04,0.00000000000000E+00,7.52820804288000E+04
2.03600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,4.91693189435779E+05,1.11132040000000E+04,0.00000000000000E+00,7.56199777975200E+04
2.03700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,4.44294795464684E+05,9.33806200000000E+03,0.00000000000000E+00,7.59578751662400E+04
2.03800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,3.96896401493588E+05,7.56292000000000E+03,0.00000000000000E+00,7.62957725349600E+04
2.03900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,3.49498007522492E+05,5.78777800000000E+03,0.00000000000000E+00,7.66336699036800E+04
2.04000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,3.02099613551396E+05,4.01263600000000E+03,0.00000000000000E+00,7.69715672724000E+04
2.04100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.54701219580300E+05,2.23749400000000E+03,0.00000000000000E+00,7.77381946358400E+04
2.04200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.07302825609204E+05,4.62352000000003E+02,0.00000000000000E+00,7.85048219992800E+04
2.04300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.59904431638109E+05,0.00000000000000E+00,0.00000000000000E+00,7.92714493627200E+04
2.04400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.12506037667013E+05,0.00000000000000E+00,0.00000000000000E+00,8.00380767261600E+04
2.04500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,6.51076436959168E+04,0.00000000000000E+00,0.00000000000000E+00,8.08047040896000E+04
2.04600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.77092497248209E+04,0.00000000000000E+00,0.00000000000000E+00,8.20545610233600E+04
2.04700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.33044179571200E+04
2.04800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.45542748908800E+04
2.04900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.58041318246400E+04
2.05000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.70539887584000E+04