GemeenteCode,Gemeentenaam,energetic_emissions_other_ghg_agriculture,energetic_emissions_other_ghg_buildings,energetic_emissions_other_ghg_energy,energetic_emissions_other_ghg_households,energetic_emissions_other_ghg_industry,energetic_emissions_other_ghg_transport,non_energetic_emissions_other_ghg_agriculture_fermentation,non_energetic_emissions_other_ghg_agriculture_manure,non_energetic_emissions_other_ghg_agriculture_other,non_energetic_emissions_other_ghg_agriculture_soil_cultivation,non_energetic_emissions_other_ghg_chemical_industry,non_energetic_emissions_other_ghg_other_industry,non_energetic_emissions_other_ghg_waste_management,indirect_emissions_co2,non_energetic_emissions_co2_agriculture_manure,non_energetic_emissions_co2_agriculture_soil_cultivation,non_energetic_emissions_co2_chemical_industry,non_energetic_emissions_co2_other_industry,non_energetic_emissions_co2_waste_management
GM0273,Putten,0.00083361882201092,3.224080981569e-06,0.00043044753580199206,0.00021457011994590708,4.232078303664278e-05,0.0006324768403989888,0.04114239172019618,0.0027128187698416866,0.0,0.007345692556411666,0.0,0.0006150681724538388,0.00036194836324273554,0.000605732515622398,0.00016615404449699198,5.78826790083205e-05,2.1196858842662604e-06,0.0007090262919471683,0.0
GM0274,Renkum,1.787254572796382e-05,6.613032721993454e-06,0.000543533380377951,0.0002563999884859109,0.009291712133578092,0.0006279891587446275,0.0013059760229728148,7.655169392194693e-05,0.0,0.0015212283680562163,0.0,0.0007292111343100308,0.002049741601801276,0.0007658193974142978,4.0542276837215904e-05,1.397642224741856e-05,2.82624784568835e-06,0.0008965725221754787,0.0
GM0275,Rheden,4.526634292751799e-05,5.601218630062033e-06,0.0007476927303801879,0.0002358107847947694,5.197001126746535e-05,0.0005293538036348103,0.009005247657468027,9.07930127540379e-05,0.0,0.0036651485636624817,6.641e-05,0.0011541107767940807,0.00013378589116253125,0.0010523433718738061,0.000107043304175951,1.7040999687823973e-05,8.40808734092284e-05,0.0012335977443005837,0.0
GM0277,Rozendaal,1.1151164723745246e-05,2.6681171813732244e-07,3.557785029562574e-05,2.3375209827690893e-05,3.815024947704621e-06,1.6970596797621286e-05,0.0,5.632340849436427e-07,0.0,3.082618161587547e-05,0.0,4.1924747941157976e-05,5.041295911432207e-06,5.012793851915094e-05,2.56633075562603e-07,4.24866822424625e-07,0.0,5.8616495300294515e-05,0.0
GM0279,Scherpenzeel,6.250846250382238e-05,1.328152374502396e-06,0.00017710169058431752,8.9282996358088e-05,1.1857995942192822e-05,7.634057324245717e-05,0.0055715618386879785,0.0012722077681928832,0.0,0.0015911515498923396,0.0,0.00027561587995579437,3.55691696324193e-05,0.0002495300470231012,3.15061658707813e-05,1.1317944850872391e-05,0.0,0.000509739472796079,0.0
GM0281,Tiel,0.00014325845872141285,1.049774114837295e-05,0.0011988946162619723,0.00018439914527851043,0.0012963250929419387,0.0008876275413218842,0.0038165214531996018,0.0004999431587807362,0.0,0.0020513137421548375,3.3103004891683997e-09,0.0014958890922956384,0.002095247408788398,0.0010375023244760843,5.18670059463427e-05,5.2317029564245096e-06,1.97837349198184e-05,0.015046722984758449,0.0
GM0285,Voorst,0.0013342578554168213,2.7430989376067638e-05,0.0004341739445692695,0.0002448974349125172,4.1507460413161366e-05,0.0008691799789432606,0.05853835992692822,0.005236638132358907,0.0,0.015725135512130863,0.0,0.0006377029130840543,0.024585791012431944,0.0006117358024484549,0.000371543419703852,0.00011606113516157669,0.0,0.0007541563839516917,0.0
GM0289,Wageningen,0.0003740825620053054,5.371456966553596e-06,0.0007167881128035007,0.00011466425410060804,3.43994444398006e-05,0.0002187776408888215,0.0023012348214174775,6.180521887239012e-05,0.0,0.002146408922821724,3.4786106749225963e-06,0.0009806972588068683,0.00012216550840631784,0.0010091763077627722,4.7730387197215004e-05,1.641945665252073e-05,2.82624784568835e-06,0.001181044188340547,0.0
GM0293,Westervoort,1.101072213492938e-06,1.8671856876591017e-06,0.0002489787679995381,7.780571872719354e-05,1.1017598947783683e-05,7.711301426093291e-05,2.8712803755868396e-05,8.079037654608942e-06,0.0,0.0004041118912139116,0.0,0.00031191969482873526,3.9992444654326515e-05,0.00035080231860971326,1.24527395473028e-05,2.5629250689288823e-09,0.0,0.0006289346335440791,0.0
GM0294,Winterswijk,0.00016569866560536833,3.78608873479646e-06,0.0005017969827743594,0.00019094149694187228,5.15492662135057e-05,0.00022671180162797024,0.04265862751329032,0.0029127148612801907,0.0,0.01407304316906903,0.0,0.0009228260630088381,0.001568438434197214,0.0007070142825549316,0.00033118869524056,0.0001733275560042059,1.69574870741301e-05,0.0008271390923594386,0.0
GM0296,Wijchen,0.0002584407910101751,5.377717791176333e-06,0.0007164260407162833,0.00025303006753108506,8.255273959416491e-05,0.0006953641011423928,0.01704480805684259,0.003638301289273697,0.0,0.0056778258144056645,3.611236897274608e-09,0.001220443036475929,0.0003407113523956591,0.0010094190690031646,0.00012315211584149201,7.252804551820461e-05,8.69071212549167e-05,0.0012177542266690665,0.0
GM0297,Zaltbommel,0.018043325749206834,4.08862253846348e-06,0.0005443234480889361,0.00024532831518816713,7.678818354070311e-05,0.0009256312564168916,0.021151909471553865,0.0009611011822773307,0.0,0.008132044378311077,8.86825e-06,0.002058523191624571,0.0027950172773214916,0.0007473826950067268,0.00020663530839086,4.733754636972909e-05,4.73396514152798e-05,0.026977609803380542,0.0
GM0299,Zevenaar,0.00020882411221685002,5.724339049299887e-06,0.0007633085951366538,0.0003118984733839594,7.57893370101434e-05,0.0008150279883629652,0.03056894958943497,0.004187172388748569,0.0,0.009734642360300775,0.0,0.001777724710569562,0.00013845529597529598,0.0010754749376427081,0.000253648542282528,4.7885589463636505e-05,5.0165899260968206e-05,0.08086943926985929,0.0
GM0301,Zutphen,0.0005374460903971724,6.24990580859799e-06,0.002449409791611143,0.00021104996588656538,0.0027018910112540386,0.0003582322290936835,0.009065391916617437,0.0009232686619898345,0.0,0.002772056981302094,0.0,0.001282749967276088,0.00525561852553103,0.001170745186956428,7.01710424689511e-05,2.246927408604871e-05,0.0,0.0016614171520092688,0.0
GM0302,Nunspeet,0.00043449319158215996,3.7187088350309417e-06,0.0004958690238547086,0.0002037652418409327,0.00011337852039735522,0.0007772257261556119,0.02018338545775997,0.0008446827444673393,0.0,0.005042472710053898,0.0,0.0007338535334588559,9.415588800112362e-05,0.0006986619971357952,8.87496267042474e-05,3.92581001127836e-05,0.0,0.0008175980095684641,0.0
GM0303,Dronten,0.00048514271455162613,7.307499024295546e-06,0.0007461409339986011,0.00034349731664609715,7.722677069844641e-05,0.001031712425878098,0.04711743271004081,0.00681948688125562,0.0,0.04015733088632802,0.0,0.0014424726325957366,0.0038248285082319675,0.0010482746752438126,0.000689638683588526,1.043562280216571e-05,7.77218157564296e-06,0.0019970113178824477,0.0
GM0307,Amersfoort,5.713082524658578e-05,0.00011124678880420102,0.0027654892766414323,0.00037440637854915505,0.00012774051411903488,0.0024182915894146104,0.00974629536668338,0.0009563838562541557,0.0,0.004147384713889142,0.0006809130188430762,0.00466449539181318,0.06007715145723652,0.0038949712133422077,7.00853296165823e-05,3.52621818697881e-05,0.000823107776267659,0.004686586068588799,0.0
GM0308,Baarn,1.379724562903473e-05,3.207386605756362e-06,0.0004276870644829169,0.00010741747403302859,2.664400324932767e-05,0.0005576590103820269,0.004606293203646353,1.801993166070842e-05,0.0,0.0022469320186190274,0.0,0.0007154140492874035,7.192336294902368e-05,0.0006025960167827159,3.515325067040961e-05,9.38540370065681e-06,0.0,0.0007052581330146454,0.0
GM0310,De Bilt,8.363624494249196e-05,9.487536675562758e-05,0.0007649547860207432,0.0002498211391036497,3.7479980405336096e-05,0.0008714039749885594,0.013778129206003936,0.00038526925634951175,0.0,0.005329999185793177,0.0,0.0011344645357046325,0.0014448456043042773,0.00107779436264289,0.00010772227940083601,2.6856638952848552e-05,0.0002743853054984871,0.001261196221815626,0.0
GM0312,Bunnik,5.63906497233978e-05,2.124843516951277e-06,0.00028035777775862667,0.00012218431407691032,2.1568335983038148e-05,0.0006402428726120267,0.01660444000160658,0.00039768525549959256,0.0,0.0046736760883713474,0.0,0.00044535838977952677,0.0005462215860212655,0.00039501423863650634,0.00012337080352341301,3.81263166365243e-05,1.41312392284417e-06,0.00046223287667557147,0.0
GM0313,Bunschoten,3.614336274092298e-05,2.9788364196655945e-06,0.00039721117548320654,0.00010911939815656063,6.806742694453352e-05,0.00012203742517895019,0.017187260704300076,0.0008572217833836209,0.0,0.009351646220551822,0.0,0.0006600756987720172,0.0001625804975521484,0.0005596565621107813,0.000112942691938479,3.11159761312943e-05,1.41312392284417e-06,0.0006548942883387854,0.0
GM0317,Eemnes,1.5464717341608504e-05,1.3554183566666635e-06,0.0001807374568031917,6.492937359469038e-05,1.425314109426536e-05,0.0006555979596885322,0.006790896966803937,0.00016414493354504164,0.0,0.007945867876642669,0.0,0.00025927944241475214,3.3295734445019394e-05,0.00025465271362536417,0.0001027316562046,2.9158285269029787e-05,3.5328098071104298e-06,0.00029811599747640416,0.0
GM0321,Houten,0.0049133202012773035,6.52786563767853e-06,0.0008681480332568159,0.00017533299237777744,4.307657420851313e-05,0.0006135545295120646,0.014471469287740287,0.0008600324541434932,0.0,0.005453163839726221,6.018728162124384e-10,0.0014470227637824805,0.0017100146081645792,0.001223190014995653,0.000149903045281348,5.2279658451471304e-05,3.95674698396369e-05,0.0014384927830620288,0.00026870999999999997
GM0327,Leusden,3.467852934107642e-05,4.118190272002813e-06,0.0005491376391152691,0.0001697975065774089,3.720948673000907e-05,0.0004560163071778915,0.01551346232294992,0.000279027616693748,0.0,0.004699612957350998,0.0,0.0007988018059338752,0.0001243681329192295,0.0007737156006726581,9.62616647148146e-05,3.85611487961464e-05,0.0,0.0009055613691084455,0.0
GM0331,Lopik,7.070395702685625e-05,2.061762247623584e-06,0.0002749244639748975,0.00012797119651502306,2.079303917321352e-05,0.0002836830686466958,0.04268810669434673,0.0018712552145256274,0.0,0.019218462296912413,5.115918937805704e-09,0.0004419624297715316,0.000506633469525383,0.00038735889079949794,0.000301536142565492,0.00010434908803507971,6.359057652798779e-06,0.0004953990053795897,0.0
GM0335,Montfoort,4.529657369283014e-05,1.8007075937820904e-06,0.00023949390115012684,0.00010608189156624949,3.048131382373138e-05,0.00014351346673089724,0.024440029307481966,0.002528263960650682,0.0,0.008127410425582241,0.0,0.0003833813558163975,0.0004056695417948218,0.0003374384751414054,0.00015660150793365103,4.9091573403585e-05,1.41312392284417e-06,0.0003949054079255707,0.0
GM0339,Renswoude,0.00017882461286642637,7.683598000926521e-07,0.00010245648179066759,4.832695358120334e-05,9.915675200561697e-06,0.0001671795972588734,0.015021417405744713,0.0005800656099543946,0.0,0.002627197599031429,0.0,0.00017474366850325621,3.2414599686642946e-05,0.0001443575757786173,5.31511726068749e-05,1.661649823120781e-05,0.0,0.0001688948826984595,0.0
GM0340,Rhenen,0.00010961816648385252,2.712163226058327e-06,0.00035700273057961263,0.00015298457766340506,1.6139693431999287e-05,0.0002455218355194511,0.012094128177882293,0.0007269018899598419,0.0,0.0037869302328405853,0.0,0.0005081143060926307,0.001073764089659039,0.0005030042788128813,5.64539024673388e-05,2.693409543053987e-05,2.1196858842662604e-06,0.0005884860546223121,0.0
GM0342,Soest,1.5624150356722042e-05,2.3917126065541352e-05,0.0008110874770432856,0.00022416753926342666,4.531828380002241e-05,0.00038280043379188965,0.0033957363507934853,0.0001238989267223155,0.0,0.0023653143294669336,0.0,0.0011822549144428715,0.009737571051494842,0.0011420407920902029,3.67356868660989e-05,1.5853919612717606e-05,1.41312392284417e-05,0.001917766921173983,0.0
GM0344,Utrecht,0.0008403498033507853,5.4162611774944994e-05,0.009524284822962813,0.00048540855838404473,0.00040628308204569686,0.00455739579290625,0.0045513946292348164,7.930584344319198e-05,0.0,0.0033680630152071373,0.006196035833710692,0.027514406392576636,0.013984511301943496,0.008978543779145363,9.21546818403875e-05,4.14571291934683e-05,0.000458558712962934,0.01572968847486983,0.0
GM0345,Veenendaal,1.7279320997950797e-05,8.575120064477557e-06,0.0011489907550775648,0.0001875159698329432,8.575948966603236e-05,0.0003794289020412109,0.0008108933054368385,7.518846572637407e-06,0.0,0.0004712283905109512,0.0,0.001938366156642453,0.00020647506368782372,0.0016094761719398333,7.755347339955191e-06,4.83819257073267e-06,0.00014555176405295,0.0018827092392847923,0.0
GM0351,Woudenberg,0.00012532750035181155,1.8675295854852863e-06,0.0002477334776285415,9.209406408283893e-05,1.4188532573741804e-05,0.00029838698375908617,0.019566821419704315,0.0012717292336937593,0.0,0.0038894920975555544,0.0,0.00035029160477238524,0.0011861205138139755,0.0003490477483184473,7.92448314768842e-05,3.59987612159012e-05,0.0,0.0004083346256429283,0.0
GM0352,Wijk bij Duurstede,5.675148505447344e-05,3.12371430420458e-06,0.00041285453918336765,0.00012220303346178378,9.252993796916324e-06,0.00014438389647067774,0.016878466991698992,0.0009333551969841231,0.0,0.0054956860721243105,0.0,0.001584027322997985,0.000797849062853115,0.0005816975108268642,0.000149465798880672,4.85144557297347e-05,1.55443631512859e-05,0.0006830811967102835,0.0
GM0353,IJsselstein,2.6829779582751262e-05,1.3833093374582322e-05,0.0005601500152627996,8.825455558578368e-05,2.1444521530540478e-05,0.0001872033475828928,0.007651992529581319,0.00018413394784952338,0.0,0.002536290730564148,0.0,0.0009349317005200484,0.003181243511848665,0.0007881022888684377,6.71520242218375e-05,1.640801361237131e-05,3.03821643411497e-05,0.0009227775196571401,0.0
GM0355,Zeist,1.3762329125788914e-05,8.64887427951139e-06,0.0011541518348611847,0.0002502524049573565,4.821041560905843e-05,0.000827366104183452,0.0026577738056699288,1.3271752394792044e-05,0.0,0.0008384193204921467,0.0,0.001703079176229516,0.0017282897838361835,0.001617877313751266,1.73933472796769e-05,6.918096646274931e-06,1.13049913827534e-05,0.001892758685022622,0.0
GM0356,Nieuwegein,0.00032279362056253613,8.530900609022667e-06,0.0011310881635776295,0.00012759082512650587,0.00010699308680160895,0.0012710235529086377,9.411426391280823e-05,6.660662727001031e-06,0.0,0.00029967027130728993,2.0336493176470565e-05,0.0020802497769052022,0.0011698420559701917,0.0015907904994926208,6.432024094272511e-06,5.17664414212122e-06,0.0,0.0018683587842311454,0.0
GM0358,Aalsmeer,0.006591812537648467,4.245575921536059e-06,0.0005661238029934715,0.00020105624103166554,4.4358932305238854e-05,0.00044925768253792066,0.00010418021981326126,3.374325512097574e-05,0.0,0.0006309364791855947,4.814982529699497e-09,0.0009934115309449382,0.00012796462146744112,0.0007976485075652196,1.26993569450541e-05,8.390560571983651e-06,4.239371768532521e-06,0.0009330647746099763,0.0
GM0361,Alkmaar,0.0003198964060425311,2.1258608100875778e-05,0.01537978989462672,0.00035542398375297156,0.00010449119472457628,0.0011916892289134376,0.03131793174484243,0.0025135095462591357,0.0,0.021133289937052793,0.0,0.0031432213656702674,0.01852186350495763,0.002688962326351755,0.000348612124664035,4.5803403974682504e-05,7.842837771785171e-05,0.003310655846305729,0.0
GM0362,Amstelveen,0.003236496692179915,1.5922390854815287e-05,0.0016438910486838135,0.0001852544688355562,8.225075992933702e-05,0.0009755731811252679,0.004145911247783034,5.388429225970117e-05,0.0,0.0040261321433164654,0.0,0.0027120319421980684,0.003343944043714751,0.0023154317049992506,5.80425990665007e-05,1.691621877887506e-05,2.11968588426626e-05,0.0027082752716528734,0.0
GM0363,Amsterdam,0.0005243349264305479,0.00012420120320573455,0.031073687615621026,0.0008134104952763637,0.0012272562908477813,0.006649181424211782,0.014550103229821428,0.0004723604410102288,0.0,0.015398450864051989,0.0016194604557772383,0.030983747274448054,0.033660542950912475,0.022361887615547006,0.00018819902495173402,5.974811731977401e-05,0.012440469257650412,0.03145090791308646,0.0
GM0373,Bergen (NH),5.759875846770144e-05,4.035910279497191e-06,0.0005908769430204798,0.0002716912815842146,2.3385480565863925e-05,0.0002660802667457622,0.009564579014627605,0.0003338353799291082,0.0,0.006855910626421104,0.0,0.0008539074421903244,9.585337289259543e-05,0.0007462826178460495,0.000169246222621481,4.31051494782949e-05,0.0,0.0008734451737366416,0.0
GM0375,Beverwijk,5.795124486696837e-05,8.888495092169472e-05,0.000727484917783977,8.729770447523395e-05,0.0033922412654638413,0.0003923720908708313,5.520570521161518e-05,3.505909197775835e-05,0.0,0.0004492983463498198,0.0,0.001337829245697358,0.004910636075991865,0.0010238712753583518,9.80184893230287e-06,1.777529497545405e-06,6.359057652798779e-06,0.0011977643593863697,0.0
GM0376,Blaricum,2.0302562464386735e-06,1.5455084425251682e-06,0.00020405863161243227,0.00010455909954335418,1.0904581050768897e-05,0.0002454074243648626,9.57570152846139e-05,5.850787491799677e-06,0.0,0.0002837571035046759,0.0,0.00028674664356906034,0.0008749480152753391,0.0002875114278905071,8.74463400965186e-06,2.647837856812317e-06,0.0,0.00033634267202855574,0.0
GM0377,Bloemendaal,2.398099010322709e-05,3.127377668251887e-06,0.0004175526898473007,0.00015913561460903627,7.287533317124499e-06,0.00011831366574564191,0.0005933365083015867,4.684327294525998e-05,0.0,0.0007417372084342751,0.0,0.0005354669298781876,6.842438295482118e-05,0.0005875641316458604,1.31332434842508e-05,1.8421365149890152e-06,0.0,0.0006873709848804246,0.0
GM0383,Castricum,0.00012787389493328644,4.887545734900852e-06,0.0006253881243925615,0.00022186633090778607,2.994725509597541e-05,0.00041891111466195094,0.008519729413586991,0.0006950298708661263,0.0,0.005149776047025752,0.0,0.0012747591315823126,0.00010419426319410246,0.0008807403980278577,8.97720630835444e-05,2.392882334571674e-05,2.82624784568835e-06,0.001030816976567337,0.0
GM0384,Diemen,1.8826667449762803e-06,4.162747578295234e-06,0.009611640927070461,4.863893945127605e-05,3.219875224544441e-05,0.0006782189285237345,0.00015788064910671188,7.89420835560846e-07,0.0,0.0003787582462013476,0.0,0.0011607850716229186,7.71407740560296e-05,0.0007820869193163767,2.97139295661149e-06,1.875135785247673e-06,4.94593372995461e-06,0.0009197949511376488,0.0
GM0385,Edam-Volendam,4.202181100862225e-05,4.722627935033445e-06,0.0006297360207698335,0.000182184146648429,5.895844069315567e-05,0.0002826696464036673,0.017873370783401777,9.642162668593945e-05,0.0,0.017399085036567754,0.0,0.0009666597854746991,0.00032127304072180165,0.0008872758828918371,0.000201117077645557,7.079897306370959e-05,1.41312392284417e-06,0.0010383282357443908,0.0
GM0388,Enkhuizen,0.0001253165890100804,2.4471205358816773e-06,0.0003263098363473684,8.36588641873034e-05,2.323455642691749e-05,0.00012721512787470263,0.0011676438363896788,7.467255736139036e-05,0.0,0.0009886336422335544,0.0,0.0004793366422262555,7.617407340495839e-05,0.0004597590714081497,1.73757674319078e-05,2.745473228774667e-07,0.0,0.0005406491144366555,0.0
GM0392,Haarlem,0.00011393556496467937,3.3368243993557044e-05,0.0028666319093284087,0.00023807761667600532,9.606659466634272e-05,0.0005792795836335293,0.0004432685677937903,6.14931272460186e-06,0.0,0.0010373730534895067,0.0,0.004346304522644102,0.03252736580677267,0.004038230530053102,1.7453484517685e-05,3.17253621941107e-06,0.00012223521932602102,0.004923550253110469,0.0
GM0394,Haarlemmermeer,0.005680960191277102,2.1178347108752304e-05,0.00281264569024438,0.0006204285971799668,0.00029385703075366515,0.010910957096293632,0.0073210377294484,0.001517161836687728,0.0,0.01752410767339289,8.125283018867924e-09,0.006739380200912918,0.010976777379302274,0.0039561425834788826,0.000294687776397761,5.03921067692176e-05,0.000693137284155068,0.005085473631001333,0.0
GM0396,Heemskerk,0.001128943835469985,5.3611984189026495e-06,0.0006813930431586076,0.0001013363291222668,1.900436221229043e-05,0.0002791863701099323,0.0010015202592750705,4.320349587502167e-05,0.0,0.0006974575300008509,0.0,0.0016537813672549168,0.00014537252298848794,0.0009585529926813205,1.36649165469958e-05,4.97826811727213e-06,0.0,0.001121292017503829,0.0
GM0397,Heemstede,4.7502084645965333e-05,3.429652667098471e-06,0.00045507016001005254,9.78936663210221e-05,1.1224325643522733e-05,0.0001390647555560031,0.0002141475074374194,7.1193050751953585e-06,0.0,0.0003174688513823858,0.0,0.0006159861721503055,0.0006915342137511822,0.0006411778343361254,4.57729567260588e-06,4.48991291197177e-07,9.18530549848714e-06,0.0007501529568384194,0.0
GM0399,Heiloo,0.0004208040691651796,4.657056152021629e-06,0.00042931707268146563,0.0001507874607649528,1.4162993807138352e-05,0.00028900026729001833,0.004261490507710911,4.2822689911335984e-05,0.0,0.001712679043833901,0.0,0.0005595615838096141,0.0012350637517186105,0.0006048926409486953,3.834148171193181e-05,8.02074722077409e-06,1.41312392284417e-06,0.0007079668690132744,0.0
GM0400,Den Helder,2.4083812184893893e-05,9.726576372010379e-06,0.0009730137863560559,0.00021464914519399607,3.611286901915286e-05,0.0003125788145436246,0.00022220192414055734,0.0005134349685310178,0.0,0.0027993795602027326,0.0,0.0014057974374020637,0.002361193839790244,0.0013709421692276748,2.3102769278941502e-05,4.01735416848399e-06,1.41312392284417e-05,0.0016957684560603178,0.0
GM0402,Hilversum,1.5977434268398575e-05,1.2216247168728335e-05,0.0016240600117119592,0.00020806697442355443,0.00013290383608681713,0.0006794998351817731,0.0017632176994477708,8.095484420933938e-05,0.0,0.001201342772612398,1.8958993710691807e-08,0.0031187854032452555,0.001627765430250348,0.0022882433801380575,1.70360944774526e-05,4.06629815495057e-06,2.61427925726172e-05,0.0026786400297482034,0.0
GM0405,Hoorn,0.0004548456804326601,9.535451328281418e-06,0.0012779115375591754,0.00024785006795178594,8.164731175031568e-05,0.00037797198440069855,3.062881348829708e-05,1.150006690720559e-05,0.0,0.0003487231526036574,0.0,0.001916659655540062,0.00027111566302680663,0.0017914974697267059,5.33118730270001e-06,7.97080216481312e-07,3.03821643411497e-05,0.0021519198943992838,0.0
GM0406,Huizen,2.223623717965491e-06,5.414544969035259e-06,0.0007186285006662734,0.00013166786912671848,1.7820262301150322e-05,0.00028236258313790426,4.4214879745813504e-05,1.122977969158755e-05,0.0,8.309105459255546e-05,7.816381700726539e-05,0.0010497353398199098,0.0012271083656763971,0.0010125222575332962,6.47434289547813e-07,1.110277439124958e-06,0.000113049913827534,0.0011852948803845126,0.0
GM0415,Landsmeer,1.107304591160315e-05,1.6243099186944061e-06,0.00021659264264872586,6.874622582297174e-05,6.489389911728158e-06,5.223415636839482e-05,0.005589402160367589,1.2420214203317494e-05,0.0,0.007090551212449192,0.0,0.00028103632044407397,3.669095568382658e-05,0.0003051714081705115,6.416827099772419e-05,2.29256952182625e-05,0.0,0.0003571151521438795,0.0
GM0417,Laren,2.5274764681374465e-06,1.4883990635985686e-06,0.0001995384296487298,9.861404146675336e-05,1.164477297015926e-05,0.0004516473374839839,0.0,2.6318411678797893e-06,0.0,3.675547448824056e-05,0.0,0.00030099258974323204,3.106763924406558e-05,0.0002796368063325859,4.65554272709615e-07,7.54428530584076e-08,0.0,0.0003271256284002197,0.0
GM0420,Medemblik,0.015434705756767114,6.20128846117584e-06,0.000792301488025296,0.00046247663388604616,7.778701866167775e-05,0.0008053398028259438,0.03181583596816335,0.00163743625133213,0.0,0.016131273982588377,0.0,0.0023879952747154756,0.005958693772779222,0.001115571994940003,0.000327307020527065,1.454066275987123e-05,1.41312392284417e-06,0.0013786532148420208,0.0
GM0431,Oostzaan,3.383327225177642e-06,1.6242288181687344e-06,0.00021658182834723513,6.213827382723735e-05,1.286903976872933e-05,0.0003328976630837866,0.001113501973789978,1.001742015239032e-05,0.0,0.00251466578645554,0.0,0.00032025337996782565,3.732339850676367e-05,0.00030515617120043735,2.55880288466795e-05,3.9471740986641e-06,2.1196858842662604e-06,0.0003569815658086013,0.0
GM0432,Opmeer,0.002961545311472312,1.5871071897021426e-06,0.0002137693455324986,0.00011987546698900747,1.917800688458027e-05,0.00012438409416643778,0.0210455806032718,0.00043083488281569024,0.0,0.006801364583003456,4.213109713487052e-09,0.00031196385882609825,0.00031627575580136293,0.0002981818496732755,0.00015184118612972098,1.3269220637553191e-05,0.0,0.00034888610560295983,0.0
GM0437,Ouder-Amstel,4.831831911803861e-05,1.981529199742489e-06,0.00026422583579543285,6.969226431269212e-05,3.6032570113717584e-05,0.001035693991753495,0.007694952476568559,5.679623980043245e-06,0.0,0.006987087497027251,0.0,0.0006543452541957597,5.392668167146107e-05,0.00037228490034860786,6.45506184136876e-05,2.654484635499679e-05,1.41312392284417e-06,0.00043597869957545784,0.0
GM0439,Purmerend,0.0005690080860482722,1.2310280366684132e-05,0.0021299611821807094,0.00023604344207461502,6.40446976016456e-05,0.0010411508570880462,0.03425142888702693,0.000987113547477204,0.0,0.015201988998803692,0.0,0.002243611392994762,0.006108217254948029,0.0022860881421552285,0.000302565473853105,7.521733997485009e-05,9.89186745990922e-06,0.0026755018320295102,0.0
GM0441,Schagen,0.004738244538597909,6.252943880870434e-06,0.0008216667123320693,0.00038965622697221636,7.503787285660804e-05,0.0005560182790541121,0.03185240446475165,0.0030927489317750956,0.0,0.020986036838957074,1.5046820405310959e-09,0.001310124308722764,0.006060210677609466,0.0011576994702256892,0.000385200139286925,7.60614001459935e-05,1.97837349198184e-05,0.0013551719054970333,0.0
GM0448,Texel,8.735105139029723e-05,1.802852224779531e-06,0.00023787179985026243,0.00013323088901535346,3.9648452539036535e-05,0.00011930818445904026,0.02384392925084817,0.0014880667762042204,0.0,0.013814468537049917,0.0,0.000434017098281581,0.0015734394359453595,0.000332894267324582,0.000287545124490183,8.88702469169856e-05,0.0,0.0003903395208706775,0.0
GM0450,Uitgeest,2.4648615504603325e-05,1.876930281146343e-06,0.0002508125247166989,7.162530988311519e-05,1.370115740172226e-05,0.0003587859864042018,0.00693896523088927,0.0003078847023350882,0.0,0.0038405586422988833,0.0,0.0003560084738068026,5.27624088028607e-05,0.00035263310920104397,6.60945133305298e-05,1.706871011408135e-05,0.0,0.0004129439416500759,0.0
GM0451,Uithoorn,0.00929828234026311,4.016856252226254e-06,0.0005310799902237142,0.00011513706806395328,5.320418461630251e-05,0.00018614768337739033,0.001160352510076321,0.00011481685235856216,0.0,0.001835284810763093,6.323892550663871e-06,0.0007852866401140967,0.0009621912744083157,0.0007482730091187884,2.23829514124696e-05,9.7243698701196e-06,4.94593372995461e-06,0.0008753875909429265,0.0
GM0453,Velsen,1.3930937555655497e-05,1.1690539389517817e-05,0.008160574614148292,0.00019078184133909266,0.006388324962024595,0.0009211867022753167,0.0008583530117229123,7.273748528655618e-06,0.0,0.0007904019976809184,3.910071702913921e-05,0.005137896175752411,0.0022929432889634196,0.0016750283197166245,1.90155329172344e-05,4.23379586464206e-06,6.35905765279878e-05,0.0021437891586505277,0.0
