GemeenteCode,Gemeentenaam,energetic_emissions_other_ghg_agriculture,energetic_emissions_other_ghg_buildings,energetic_emissions_other_ghg_energy,energetic_emissions_other_ghg_households,energetic_emissions_other_ghg_industry,energetic_emissions_other_ghg_transport,non_energetic_emissions_other_ghg_agriculture_fermentation,non_energetic_emissions_other_ghg_agriculture_manure,non_energetic_emissions_other_ghg_agriculture_other,non_energetic_emissions_other_ghg_agriculture_soil_cultivation,non_energetic_emissions_other_ghg_chemical_industry,non_energetic_emissions_other_ghg_other_industry,non_energetic_emissions_other_ghg_waste_management,indirect_emissions_co2,non_energetic_emissions_co2_agriculture_manure,non_energetic_emissions_co2_agriculture_soil_cultivation,non_energetic_emissions_co2_chemical_industry,non_energetic_emissions_co2_other_industry,non_energetic_emissions_co2_waste_management
GM0785,Goirle,0.00010733200744072305,3.1290030666295686e-06,0.0004172350579512584,0.00014157019073535024,3.057610745735149e-05,0.00013844089771856508,0.012312694701233692,0.0010875376708691235,0.0,0.0033198247247413965,0.0,0.0005715645402823828,0.0012983844555149412,0.0005878695075510667,4.329042006674801e-05,3.84060053487122e-05,0.0,0.0006876502258630272,0.0
GM0794,Helmond,0.00221806921653312,1.2168584390945895e-05,0.0016231470374923269,0.00037833688497516206,0.00014922698744840272,0.0006762286821421973,0.0036766031259258952,0.0009559974118313645,0.0,0.0024636350338328597,1.625056603773585e-08,0.002769086238938091,0.0016841813561156518,0.0022862041235403585,2.6175530449393597e-05,2.3824219764759926e-05,2.19034208040847e-05,0.0033652892454695995,0.0
GM0796,'s-Hertogenbosch,0.00029057651102101865,2.5056807047247304e-05,0.003718235265320042,0.0006071324696702047,0.00019770686059286972,0.002786791578292638,0.030386323906434552,0.007339939307478645,0.0,0.007943190407016541,0.0032844635586518713,0.009797828169588917,0.01498807382327446,0.0038602879196914346,0.00012312751341976802,8.3255993487705e-05,0.0031667158054007895,0.004628070031291365,0.0
GM0797,Heusden,0.009192782196378447,5.953651046217251e-06,0.0007944204370277772,0.000287488115881095,7.866899356710835e-05,0.000871014392137045,0.017695334449281893,0.0009839007410970837,0.0,0.006260979158613797,0.0,0.0012271695703168072,0.0001547635632452637,0.0011185575194851626,0.00013190375260993499,6.1206921587403e-05,2.89690404183055e-05,0.01309348341914453,0.0
GM0798,Hilvarenbeek,0.00019870318132785055,2.0769735477713053e-06,0.00027695280577051136,0.00018063061892959406,2.5470838621176278e-05,0.00030541260841182024,0.04183718585778081,0.009181117733169666,0.0,0.009372851900758134,0.0,0.000422796254068199,0.0016595817821102106,0.0003902167529800817,0.000100995947355222,9.22909856744522e-05,0.0,0.0007289345863236967,0.0
GM0809,Loon op Zand,0.00013561071570254506,3.1219104053971594e-06,0.0004240427465224521,0.00018250348943955105,2.2716336616355975e-05,0.0003284870716170855,0.007566741406786034,0.00184176266199275,0.0,0.0030735549411904993,0.0,0.0005988772212237365,0.0015007361977869527,0.0005865369555601807,4.69638092937094e-05,3.81801494840714e-05,0.0,0.0006860862869061805,0.0
GM0820,"Nuenen, Gerwen en Nederwetten",0.00016117842212493648,8.317938893141153e-05,0.00041975165048893117,0.0001675814100833581,2.4305868820579176e-05,0.00025856119365646194,0.007019875252762394,0.00217553703139735,0.0,0.0024473313119943146,0.0,0.0009179983384836377,0.07530986419129355,0.0005899094817094649,4.16409293445317e-05,3.1974858003700195e-05,2.26099827655068e-05,0.0007446815574017404,0.0
GM0823,Oirschot,0.0017256610431013418,2.453189263226593e-06,0.00032711906719551,0.00018706567456492276,6.911000842751676e-05,0.0010017294638601166,0.028219889444646717,0.006479244067226375,0.0,0.00799435594117778,0.0,0.0007016499360732837,0.000314293430587547,0.0004608992491835458,8.98792015920039e-05,8.00562273032987e-05,0.0,0.0005393372235968746,0.0
GM0824,Oisterwijk,0.0008126080783227805,4.299397702327785e-06,0.0005699779871677432,0.000277908187262237,4.306311267725947e-05,0.0005884936779093932,0.024866410902053705,0.006220257863099675,0.0,0.006972266785753094,0.00011724437129706174,0.0008574385132804428,0.0011834759904742493,0.0008030789173770566,9.17064965605778e-05,7.60723578450535e-05,2.82624784568835e-06,0.0009944159255762365,0.0
GM0826,Oosterhout,0.004430986901163155,1.1631357480864722e-05,0.0010010015784348645,0.0002589707074963801,0.00017145210098303462,0.0012216688065644667,0.016990508967037337,0.00039572993221666876,0.0,0.004793105748308487,5.1159189378057035e-08,0.0016651028451446443,0.003653384248135594,0.0014103759829335533,8.27929672746433e-05,4.57902956475108e-05,0.0,0.0021049974826178324,0.0
GM0828,Oss,0.0008007224796156391,1.2391301253708252e-05,0.0016317465947042142,0.0005959165949673101,0.00012109135559181791,0.001025349596010761,0.07947034817338701,0.015067662693586292,0.0,0.019258557336077144,0.00015632582839608244,0.003344455716172873,0.006525200275056924,0.002299073504961691,0.000337580589599871,0.00018686855189615454,0.01617205594171817,0.003131751558018083,0.0
GM0840,Rucphen,0.0015737712854671316,3.0151685252729153e-06,0.00040205585855502483,0.00026478481916956676,3.516450594333447e-05,0.00047019745702859915,0.021188106102542126,0.002226963197034421,0.0,0.0054367682169291455,0.0,0.0005630765591383906,0.0010942522879964333,0.0005664825499979313,7.78625210908323e-05,5.874379135241201e-05,0.0,0.0006627258188448653,0.0
GM0845,Sint-Michielsgestel,0.0003115782460075885,3.896345175398643e-06,0.0005195558362960274,0.00031453695605638735,1.8118521195528063e-05,0.0003169420456695869,0.023828841451983766,0.005769381619037206,0.0,0.005956371461739248,0.0,0.0006824357234661115,0.0003622410230644184,0.0007320358819519636,8.13408365913578e-05,6.96566374128718e-05,1.41312392284417e-06,0.0008929746067268816,0.0
GM0847,Someren,0.010105124055677563,2.5795974013163965e-06,0.0003439748853900957,0.00016940596463155616,3.887696556757606e-05,0.000620415275586732,0.031888148785375915,0.011767689514079565,0.0,0.008353643373752441,2.4074912648497535e-09,0.0005286073981576215,0.00037771390208037465,0.00048464850359682024,8.871359317649519e-05,5.99904327010271e-05,7.0656196142208706e-06,0.0006942891294703345,0.0
GM0848,Son en Breugel,0.0002927388267722268,2.2691201103544404e-06,0.0003025744751864078,0.0001540653204091228,3.55997882694347e-05,0.00042495563575200814,0.0017537521017039343,0.0010231104742589872,0.0,0.0016036489878583997,0.0,0.0007934359457327909,0.00032422511801521217,0.00042631678315520463,1.67022524025825e-05,2.076422698555774e-05,0.000219034208040847,0.0014428855065289016,0.0
GM0851,Steenbergen,0.0181838024721351,3.1442226820855895e-06,0.00042086761758255807,0.00021994021991761112,5.28548164909112e-05,0.000766540327623237,0.0132056791685975,0.0030880259951386593,0.0,0.01600382283685625,0.0,0.0006884833020964639,0.0013387409529487895,0.0005907289319916078,0.00031530849851729,3.0072354313789733e-05,0.0,0.0007026514361611262,0.0
GM0852,Waterland,3.821440397969642e-05,2.2054313499642972e-06,0.00029249188316413777,0.000125760102456067,1.693027624771346e-05,0.0003703912460871711,0.022298330231542565,0.00019021437541074832,0.0,0.018517580506345957,0.0,0.00038250732647075476,0.001627395294429086,0.00041211076596174334,0.00021451006267513397,6.14068585097154e-05,0.0,0.00048765479699764715,0.0
GM0855,Tilburg,0.0003556780616986436,0.00012380638639317143,0.003951666562770341,0.000654095387870387,0.00028274721704467837,0.0027759751465667695,0.01407172424853907,0.002114292350712906,0.0,0.005566553353542433,2.523274962962963e-05,0.017305666677978306,0.0642319937896702,0.005530113662070541,7.722992871762861e-05,7.524726060888451e-05,2.11968588426626e-05,0.006471250118254007,0.0
GM0858,Valkenswaard,4.106126892722156e-05,4.063354740648197e-06,0.0005431615519090159,0.0001624905484109581,3.3637390021362764e-05,0.0003407112228476196,0.011937939665778108,0.0024162815821869845,0.0,0.003167961902137415,0.0,0.0009280197522939871,0.0003521998933234515,0.0007634132340314953,4.9315081695972095e-05,3.26137449262274e-05,7.0656196142208706e-06,0.0008929645600106844,0.0
GM0861,Veldhoven,0.0004083322716570076,5.945405006960992e-06,0.0007927865041356826,0.0002018934773610098,9.419947112423425e-05,0.000586028890901854,0.0025541921734531232,0.0008957196952004999,0.0,0.0013109326586939268,0.0,0.00200524154729848,0.00014874723172561265,0.0011170082736283874,1.37208486579924e-05,2.0011834772524e-05,8.47874353706505e-06,0.0017785722916588748,0.0
GM0865,Vught,0.00011375062419702714,4.153520318700761e-06,0.0005538487032361867,0.00019869749081981712,2.5923522809167204e-05,0.0006570063575295431,0.009074679959751343,0.000602784564710629,0.0,0.004645755585479414,0.0,0.000789138445254482,0.00010042979600745232,0.0007803533241621567,7.12380971224104e-05,5.2849812114328e-05,6.359057652798779e-06,0.0009139116774031938,0.0
GM0866,Waalre,9.397540293406394e-06,2.3242166050213547e-06,0.0003099212845872766,0.00015347288496328558,1.2544531706567266e-05,0.0003617315948052546,0.004158668296394391,0.0003090695243600849,0.0,0.0009422406936670192,0.0,0.0004413599994960563,5.054537780600259e-05,0.0004366681789505803,1.35896540452912e-05,1.201165660040055e-05,1.69574870741301e-05,0.0005107338628292833,0.0
GM0867,Waalwijk,0.001538344253176262,6.450911151294822e-06,0.0008762140754130089,0.0002830849800422592,0.00010677882344046081,0.0010288873472387033,0.012470994354216645,0.0015491669621389623,0.0,0.00632507742725477,8.050990919804107e-05,0.002248427927195969,0.0018808369839371213,0.001207898624169239,0.00011812283909688302,2.6034184620591362e-05,1.41312392284417e-06,0.0018879395951604833,0.0
GM0873,Woensdrecht,0.0002832936256723875,2.9297045997445855e-06,0.00038450122616802304,0.00023795398869054963,4.530309991625536e-05,0.0007196055418815881,0.007910517342398917,0.0026289041054363177,0.0,0.004771811615158714,0.0,0.0013247576191904795,0.000328694238481012,0.0005368547885723084,8.386436955069161e-05,2.8706979770138372e-05,4.94593372995461e-06,0.0006282869410734426,0.0
GM0879,Zundert,0.008783702817434182,2.8936695672377623e-06,0.0003860726056669057,0.0002758611249960104,2.5497269212164836e-05,0.00022214377350893898,0.033424762379761414,0.0036563597850662447,0.0,0.010577420602235717,0.0,0.0005656906992095173,0.0003411292174641111,0.0005436556204273477,0.000148555297203113,0.0001409622521969445,9.46793028305597e-05,0.0006360398445473141,0.0
GM0880,Wormerland,5.872489435050562e-05,2.3363738261650926e-06,0.00031207675170824274,8.276510180185778e-05,4.202680381189948e-05,0.00044751352335682573,0.012677975019753642,9.16166998854602e-05,0.0,0.010377479941623705,0.0,0.00044033368324703144,0.00021744964739230338,0.00043895224817479386,0.00015077944241050298,5.4007095928789306e-05,1.41312392284417e-06,0.0005135528647501731,0.0
GM0882,Landgraaf,4.803716906012745e-06,5.80127507331492e-05,0.0006587606381168405,0.00019380968733429178,3.0472046304988112e-05,0.0001910046211950629,0.0008044843098331365,7.773630789538371e-05,0.0,0.0008052680633149284,0.0060788000000000005,0.002164991098200228,0.03182462981436154,0.0009272492800340857,1.60030747289598e-05,2.745499854915731e-07,0.0,0.0010846695783346062,0.0
GM0888,Beek,1.1461780460133179e-05,2.0506203523664015e-06,0.00028380973205821417,0.00013209885036343137,1.3150428189257188e-05,0.0005308800848364263,0.0037085810533315122,0.00011015661160920441,0.0,0.0015354446054424078,0.0,0.0006014700074542252,4.256874067156201e-05,0.00038526557854043407,2.95480319805996e-05,0.0,9.89186745990922e-06,0.00842770548768437,0.0
GM0889,Beesel,0.0007939364244755035,1.7528620165540022e-06,0.00023402495069240655,0.0001398121316702821,2.281420258906042e-05,0.00029242297895229485,0.0028843119585472226,0.0006479090242792324,0.0,0.001868772378999101,0.0,0.0003397873430738598,5.413046663294998e-05,0.00032932346454570086,3.3756108776631596e-05,2.78457792869453e-05,0.0,0.0010400868375809041,0.0
GM0893,Bergen (L),0.00429703383375075,1.665293894965978e-06,0.00022285918117292576,0.00016802374828590449,1.8081341845297337e-05,0.00018831189886923356,0.014276026720825705,0.004441717459784585,0.0,0.006461847243145407,0.0,0.000326824359801173,0.00031693875908296197,0.00031287137823612297,0.00010960226732282899,9.33313340040507e-05,0.0,0.005390832987057831,0.0
GM0899,Brunssum,6.5203181705663556e-06,3.5343006244445186e-06,0.00047273224442221675,0.00012287417934584875,3.253092006622535e-05,0.00018874377888944424,4.248497604844668e-06,1.3651858199719075e-05,0.0,0.00022412394325772037,0.0,0.0008429122344120693,0.0010726119878262735,0.0006640158297663944,5.45292752214909e-06,0.0,0.0,0.010192177748342131,0.0
GM0907,Gennep,0.00012733104259065432,4.7677972954157114e-06,0.00030433091186189974,0.00017087899299990841,3.394727364121734e-05,0.0002635317191212375,0.006673153697887976,0.0014687685736386057,0.0,0.0036321623887083,0.0,0.0005709621395560705,0.01299029943265807,0.0004287915405941797,7.85079947282715e-05,4.7831395686759e-05,0.0,0.0005930789097133367,0.0
GM0917,Heerlen,1.9063557597497475e-05,1.1251053433922954e-05,0.001502371931421357,0.0002933248190366272,0.000117390958824237,0.001140115070378238,0.0010662728730956763,5.077011461765187e-05,0.0,0.0008382712654050724,0.0,0.0030234613962119485,0.0045739081366746055,0.0021138206325746842,1.98561243880605e-05,3.0226499998538735e-07,5.6524956913767e-06,0.00247273783651338,0.0
GM0928,Kerkrade,2.348841116695827e-05,5.898710940722234e-06,0.0007834475117521044,0.00018780623138153272,5.322527519963802e-05,0.00028615370513760774,0.0005727133756940238,3.168777264013839e-05,0.0,0.000488500011857629,0.0,0.0011743809519639539,0.0012846926217522671,0.001103849962146808,1.1157923808845e-05,0.0,4.239371768532521e-06,0.0041058633097597885,0.0
GM0935,Maastricht,9.607544157158135e-06,2.5061724009752063e-05,0.0021437321668363748,0.0002962742758189627,0.00012344685997826656,0.0008609639645292831,0.0012658013374187227,0.00023210472153410705,0.0,0.001838417779122467,3.6379880000000002e-06,0.007572128257822856,0.026793466775428734,0.002994028742422928,3.0745817042744704e-05,7.6290529569716895e-06,0.0,0.12215931756716283,0.0
GM0938,Meerssen,2.5174488331297843e-05,2.381097146153804e-06,0.00031580623975153174,0.0001997969064825316,1.0720935424464807e-05,0.0002996413292453831,0.0014735738099505501,0.00015879807098456922,0.0,0.0016885668981545282,0.0,0.0005487748646373563,4.5234644079165653e-05,0.00044495987359234466,3.51825706749629e-05,5.817351353171181e-06,0.0,0.0005215809894045613,0.0
GM0944,Mook en Middelaar,8.558243286226597e-06,1.0110791347273856e-06,0.00013482174749854036,9.036434933424143e-05,6.67375253851356e-06,5.8333294495665666e-05,0.0023525989253904856,3.184032340354634e-05,0.0,0.0008565223567822515,0.0,0.00018076795552953622,2.247684303327726e-05,0.00018995909571529852,2.17797122491792e-05,8.20319704461033e-06,0.0,0.000222543872554371,0.0
GM0946,Nederweert,0.0010326849766923302,2.248990563117041e-06,0.00030003561505252045,0.00017835000495293097,3.2494111616736826e-05,0.0002668809373232307,0.033227706705757414,0.019956920008962854,0.0,0.010471706384409613,0.0,0.000478801570272587,5.581503860618572e-05,0.0004225348926393783,8.93660252139616e-05,9.219045739738911e-05,3.67412219939485e-05,0.0013118725277699718,0.0
GM0957,Roermond,2.5336131701589446e-05,1.3177325890047752e-05,0.0010385729797566545,0.00034590300307793987,0.012939214122696436,0.0009760638456366424,0.003412469632422504,0.0005138067795632415,0.0,0.0026631413512068275,1.596e-06,0.002921638907812255,0.00463902723607695,0.0014633127646639724,5.6362969158981895e-05,4.03609280686232e-05,4.239371768532521e-06,0.09154733385632031,0.0
GM0965,Simpelveld,1.3951122156872178e-05,1.341782275956145e-06,0.0001789191617090903,0.00010528526286676219,4.861583660365339e-06,6.752470662223657e-05,0.005727087253310767,0.0002863194536752705,0.0,0.0016040455739678046,0.0,0.00021936097984792238,0.00020280412668294149,0.00025209079985234533,3.384029519420761e-05,4.0682298568401e-06,0.0,0.0002948908886735479,0.0
GM0971,Stein,6.773280482159725e-06,3.1867007186466196e-06,0.0004234201541631858,0.0002223279469287088,2.9303673492076447e-05,0.00021288803254084757,0.002382378195199481,6.449766035130383e-05,0.0,0.0009970414793236794,0.0,0.0007844366029163334,0.0005439397866317349,0.0005956264563282201,2.23817707094803e-05,3.1728689625948996e-06,0.0,0.0009893005786228302,0.0
GM0981,Vaals,1.2075008825977467e-05,1.3148286070771166e-06,0.0001753250407199875,6.431316388401127e-05,6.675165033363642e-06,5.9511146921299e-05,0.004868649312359413,7.600382543921321e-05,0.0,0.0017196276498234616,0.0,0.0002237962676114371,3.113942054754982e-05,0.0002470268099126749,3.94845447112291e-05,1.165730120094994e-05,0.0,0.00028893930356156444,0.0
GM0983,Venlo,0.030433602358115423,2.1268884556829626e-05,0.0018026091029115102,0.0005066872828735005,0.00016009057320215723,0.0022602564212179386,0.00517397385936941,0.0008059578912452197,0.0,0.003528226519056505,0.00015633184712424456,0.006333546844397304,0.01440421302263387,0.002517304994608147,6.676717827447968e-05,7.58817838352141e-05,0.000180879862124054,0.032391800617313504,0.0
GM0984,Venray,0.002649167012773976,8.019052552690351e-06,0.0007700520889319675,0.0003394095957343187,9.669178564170103e-05,0.0009291672286564367,0.06333335123535468,0.03434539882303288,0.0,0.017541859830035863,5.4168553459119394e-09,0.0012495719213788995,0.0023226917637767645,0.0010849762829900794,0.00013137260602498902,0.00013424333532418583,0.0,0.0016712719659645132,0.0
GM0986,Voerendaal,2.028786043416625e-05,1.6357294254952574e-06,0.00021811537000960418,0.0001357542872267484,8.186429152877225e-06,0.00019531308457543213,0.005041809896838573,0.0008880930459909986,0.0,0.0030447321050036617,0.0,0.00027156908719290355,3.3128540942869124e-05,0.00030731687741312373,5.74974207996525e-05,1.153701440606313e-05,0.0,0.00035955539844312865,0.0
GM0988,Weert,0.0006613716448618129,4.775632001221924e-05,0.00093091971142444,0.00034185804166904767,0.0001008394241116619,0.0010645952337644507,0.013863793076386542,0.004019210631539808,0.0,0.005961593711415791,6.58e-05,0.002153237338937294,0.024480324835312147,0.001236002206319137,7.70266133506967e-05,8.046623199166371e-05,2.1196858842662604e-06,0.0014468407248846564,0.0
GM0994,Valkenburg aan de Geul,1.680786456673403e-05,6.934165359490681e-06,0.000285380992777808,0.00013928021858626804,1.3071659062521933e-05,0.00023604665811065184,0.005880085841897005,0.0002177360547958282,0.0,0.002533063686978853,0.0,0.00041427631273208447,0.02274979223440703,0.00040055632697839997,5.02275692454268e-05,5.043798536933161e-06,0.0,0.00046861904137943095,0.0
GM0995,Lelystad,0.00015289374448941605,2.5213925522538163e-05,0.0021743941564010398,0.0003621207704836909,0.00021393263310614632,0.0024076451754628564,0.022062896173360984,0.0032429490882775166,0.0,0.01743562669544844,5.446948986722544e-08,0.0031808851899679984,0.07579487665771573,0.0020185637772923647,0.000287068435840504,0.0,2.1196858842662604e-06,0.002439013231609144,0.0
GM1507,Horst aan de Maas,0.03029100489033246,6.091467292256749e-06,0.0007482289987213407,0.0004468986331643002,9.048680568423863e-05,0.0009207815131559828,0.02985439620194069,0.015474507157054136,0.0,0.013178843270562712,0.0,0.0012424603226337942,0.004029590999837356,0.0010542283171830846,0.00016172464304374198,0.00017741711038000182,2.26099827655068e-05,0.0012380761491665344,0.0
GM1509,Oude IJsselstreek,0.00025001107622110426,5.4916934697833575e-06,0.0006743258926873329,0.00040270500886165387,9.87328062690785e-05,0.0004970531678035132,0.05548721971918809,0.009428873489138241,0.0,0.016777571472064316,0.0,0.0014241747856089657,0.004256959939213096,0.0009494872646911085,0.00036542846524376,0.00018578678285089843,3.32084121868381e-05,0.0011108103609285412,0.0
GM1525,Teylingen,0.0006658023168913769,5.107867620552761e-06,0.000681105578130451,0.00014364115214320305,4.523801314418176e-05,0.0004452451051086034,0.0044190677988218754,0.00014527179246995144,0.0,0.003310775709746929,1.2037456324248767e-08,0.0010021488456831988,0.00014532097732030463,0.0009596537807055698,6.333396154727461e-05,1.9379196046424204e-05,5.6524956913767e-06,0.0011232756723746943,0.0
GM1581,Utrechtse Heuvelrug,0.0002446164875410493,1.0153503790335808e-05,0.0008835521595054003,0.0004164034189353997,6.247189999772091e-05,0.0013156901728846732,0.028202601279572678,0.0012802390517558128,0.0,0.007772741884634908,0.0,0.0012187872092189098,0.00364175131770991,0.0012448938865650147,0.00016981644602015,5.70112336130449e-05,2.82624784568835e-06,0.001457609803351839,0.0
GM1586,Oost Gelre,0.00030367858984205155,3.856378310295149e-06,0.0005132342359748988,0.00027892209202256445,6.673121096559613e-05,0.0003906070047282535,0.06739023015287451,0.011904195765199728,0.0,0.015269230526194553,0.0,0.0048951747943173606,0.001301732929367,0.0007231289696566169,0.000273975844745571,0.0001469609036075638,7.0656196142208706e-06,0.0027342817294664108,0.0
GM1598,Koggenland,0.00221206463229189,3.075846872908287e-06,0.000409941365056334,0.00022972215621199356,4.8357507252078386e-05,0.0006702758164940414,0.0353470538033108,0.0012479995485813803,0.0,0.014881011191642389,0.0,0.0005853460391906632,0.0009987132105132312,0.0005768400429783143,0.00029053579830203604,5.01332809619006e-05,0.0,0.0007297449983028775,0.0
GM1621,Lansingerland,0.09251195093418979,8.527659369652443e-06,0.001138496053289445,0.0002667973694388769,0.00010060043201156504,0.0007466571234040757,0.0030993925277988813,0.00011803866005537875,0.0,0.0026700048948318216,9.472524453250763e-05,0.0033664617487888047,0.0003025243391857839,0.0016021559606845606,4.4207499923445e-05,2.5898899245718093e-05,4.16871557239031e-05,0.0018745771063518601,0.0
GM1640,Leudal,0.0035215987148433624,4.6392211917966335e-06,0.000619148567744249,0.0004228067172908342,5.8162832537812225e-05,0.0009557779247853584,0.03404105576959182,0.013965184009522368,0.0,0.013420522399939749,0.0,0.0012647336818005935,0.0016824570081701838,0.0008716056262545146,0.00016355430188000198,0.000152310419290639,0.0,0.0011307878053030292,0.0
GM1641,Maasgouw,0.00014496216910679326,3.1429154353447435e-06,0.0004158799221247796,0.00027179449730895216,3.491471420601564e-05,0.000551346668159322,0.0027577592852490755,0.000493767502174558,0.0,0.002445126781481172,0.0,0.0006378206680003677,0.0006576009121747953,0.0005823774644081885,5.41383377386559e-05,1.865086775211468e-05,0.0,0.010507966694064405,0.0
GM1652,Gemert-Bakel,0.0018515688745546462,4.046493226711862e-06,0.0005395772391380569,0.0002796103930240836,3.230232040540459e-05,0.00033494674939287683,0.05238996700092668,0.024549361067037444,0.0,0.013944086122813905,0.0,0.0007719674183831159,0.00036822207061470145,0.0007602453336864839,0.00011874261494416801,0.0001272983405443224,2.1196858842662604e-06,0.001016411641963207,0.0
GM1655,Halderberge,0.0034749930941015226,3.976534352246515e-06,0.0005312188914051229,0.00030612234280928766,5.0906541248318486e-05,0.00047270555413889446,0.015831324685161456,0.005401992797954383,0.0,0.007432633400979869,0.0,0.0007578797208022892,0.00010085582868628987,0.00074710163001953,0.00010366716608895002,5.712757451052169e-05,0.0,0.0014374220917083985,0.0
GM1658,Heeze-Leende,0.0003497313137579483,2.1471058187187277e-06,0.00028630455184103253,0.0001840932584272759,3.338495162455634e-05,0.0005580438937400026,0.02195736124930677,0.006436537458366217,0.0,0.005996911945585955,0.0,0.00040065424142854595,0.0016344090083519097,0.00040339303395755936,9.872155057099181e-05,6.61192466505412e-05,0.0,0.00047217116386461,0.0
GM1659,Laarbeek,0.004036072290092454,3.1190090671186203e-06,0.00040761191793481437,0.00026174698329947405,0.00012502605561015508,0.00036826527520619144,0.021947853607202403,0.006124207176750544,0.0,0.005669027766654799,0.0,0.000627752591770702,0.006101328601309942,0.0005743108420584287,7.272052113908261e-05,6.34890288936107e-05,8.47874353706505e-06,0.0007630279977173733,0.0
GM1667,Reusel-De Mierden,0.000518511745689899,1.743971438062683e-06,0.00023254883697164754,0.0001596856567883886,1.3970696859688838e-05,0.00012782414322075387,0.03271925115429221,0.020813008743838762,0.0,0.008858091909815445,0.0,0.0003311164420897857,0.0003058880647729452,0.0003276531242206063,5.46152783455234e-05,6.94307205638786e-05,0.0,0.0003832561705998635,0.0
GM1669,Roerdalen,0.00038894259009722274,6.074904372764775e-06,0.0003568526363550809,0.00026161356745272495,1.7080094871354058e-05,0.00035411951500393307,0.009936641852331006,0.002060212405853772,0.0,0.005095834753604493,2.9064e-05,0.00048613269132593596,0.0161271313668992,0.0005027928013347073,8.30482227330013e-05,7.22799709661284e-05,0.0,0.0006426293073874067,0.0
GM1674,Roosendaal,0.005157527823508917,1.004227942844512e-05,0.003957074853280881,0.00038100623802070474,0.00010772921087694762,0.0011753091463938025,0.02287698412877503,0.002802460667411929,0.0,0.009000233277308489,1.956086652690425e-08,0.0021162527236932233,0.00028351168843514306,0.0018867191040018113,0.00012997679449002102,0.00011782186730405771,9.89186745990922e-06,0.0023711783889197816,0.0
GM1676,Schouwen-Duiveland,0.005147592584748404,4.4258014758799186e-06,0.0005907548022965174,0.0004028286470338328,6.142641850355759e-05,0.0007908740731927215,0.014227663506955285,0.003194918958105121,0.0,0.022641318332403095,0.0,0.0009047557100941084,0.001726617926663932,0.0008304704482680861,0.00042768257485840597,5.295040786617771e-05,2.54362306111951e-05,0.000981923410407881,0.0
GM1680,Aa en Hunze,0.00018193784298259976,3.306486037615168e-06,0.0005179859521773368,0.0003495930285870768,0.0005233912232828507,0.000816014656969562,0.03496974970375168,0.00322422569503842,0.0,0.026058035325847384,0.0,0.0005698130301821022,0.0011003353578001676,0.0006188296597657779,0.00043254584899082306,0.00024529778257298786,0.0,0.0007239810822794134,0.0
GM1681,Borger-Odoorn,0.0002460904612843206,3.433345701320965e-06,0.00046195938444236196,0.00038032386987602154,2.894072538352122e-05,0.000499105898905595,0.028917720490176935,0.004468134425966309,0.0,0.03431532637266155,0.0,0.0006189723180760799,0.0008667994966536462,0.0006441285520160381,0.000488404572477509,0.0002771989393242424,1.41312392284417e-06,0.0007898061885078865,0.0
GM1690,De Wolden,0.0003058729229612596,3.1588588101865834e-06,0.0005561365963895381,0.0003128575407811654,3.399805936919176e-05,0.0008998728982497836,0.08766163886444323,0.0054195803825054095,0.0,0.02999027963351469,0.0,0.000577573424212628,0.0001320868872058183,0.0005934787322429874,0.000554185018716967,0.00030645367649016503,0.0,0.000803433802203336,0.0
GM1695,Noord-Beveland,9.949317416021861e-05,9.92773760743464e-07,0.0001323481722172511,0.00011320835447217515,2.0297336734799718e-05,0.000247178334454757,0.009660680141904679,0.0022106774921549486,0.0,0.00948692467358378,0.0,0.00018743915440198888,0.00036435490095076246,0.00018647391522820715,0.00021870630383313,3.34524575987433e-10,0.0,0.00021870785688596312,0.0
