key,demand,unit
energy_power_combined_cycle_coal,0.0,tj
energy_power_combined_cycle_coal_gas,15697.980999999994,tj
energy_power_combined_cycle_hydrogen,0.0,tj
energy_power_combined_cycle_network_gas,137447.266640394,tj
energy_power_engine_diesel,3.02105263263158,tj
energy_power_engine_network_gas,135.597520572758,tj
energy_power_geothermal,0.0,tj
energy_power_hv_network_electricity,273145.3230143521,tj
energy_power_hv_network_loss,18101.605999999992,tj
energy_power_hv_network_shortage,0.0,tj
energy_power_hybrid_curtailed_electricity,0.0,tj
energy_power_hybrid_from_offshore_network_electricity,0.0,tj
energy_power_hybrid_to_offshore_network_electricity,0.0,tj
energy_power_hybrid_wind_turbine_offshore,0.0,tj
energy_power_hydro_mountain,0.0,tj
energy_power_hydro_river,254.8244898,tj
energy_power_lv_network_electricity,154679.8530000001,tj
energy_power_mv_distribution_network_electricity,232297.54164715082,tj
energy_power_mv_transport_network_electricity,220913.81102643337,tj
energy_power_nuclear_gen2_uranium_oxide,38954.8058691284,tj
energy_power_nuclear_gen3_uranium_oxide,0.0,tj
energy_power_nuclear_small_modular_reactor_uranium_oxide,0.0,tj
energy_power_sector_own_use_electricity,13668.019,tj
energy_power_solar_csp_solar_radiation,0.0,tj
energy_power_solar_pv_offshore,0.0,tj
energy_power_solar_pv_solar_radiation,85086.27648,tj
energy_power_supercritical_ccs_waste_mix,0.0,tj
energy_power_supercritical_coal,3.70451025000727,tj
energy_power_supercritical_waste_mix,0.0,tj
energy_power_transformer_lv_mv_electricity,154679.8530000001,tj
energy_power_transformer_mv_hv_electricity,220913.81102643337,tj
energy_power_turbine_hydrogen,0.0,tj
energy_power_turbine_network_gas,0.0,tj
energy_power_ultra_supercritical_ccs_coal,0.0,tj
energy_power_ultra_supercritical_coal,29325.5812485,tj
energy_power_ultra_supercritical_cofiring_coal,23918.8195796545,tj
energy_power_ultra_supercritical_crude_oil,246.76888888,tj
energy_power_ultra_supercritical_lignite,0.0,tj
energy_power_ultra_supercritical_network_gas,2808.51766639364,tj
energy_power_ultra_supercritical_oxyfuel_ccs_lignite,0.0,tj
energy_power_wind_turbine_coastal,0.0,tj
energy_power_wind_turbine_inland,66111.7568929822,tj
energy_power_wind_turbine_offshore,43465.8637437188,tj
energy_power_wood_pellets_ccs_dispatchable,0.0,tj
energy_power_wood_pellets_ccs_must_run,0.0,tj
energy_power_wood_pellets_dispatchable,0.0,tj
energy_power_wood_pellets_must_run,0.0,tj
energy_production_aggregator_ht_steam_hot_water,29944.007891674377,tj
energy_production_aggregator_lt_steam_hot_water,0.0,tj
energy_production_aggregator_mt_steam_hot_water,0.0,tj
energy_production_bio_ethanol,28369.823684210525,tj
energy_production_bio_kerosene,0.0,tj
energy_production_bio_lng,0.0,tj
energy_production_bio_oil,251.66332665330654,tj
energy_production_biodiesel,15237.234517766481,tj
energy_production_biogenic_waste,21381.66,tj
energy_production_drink_water_ambient_heat,0.0,tj
energy_production_dry_biomass,62160.23,tj
energy_production_excess_electricity,0.0,tj
energy_production_non_biogenic_waste,31571.8984819975,tj
energy_production_oily_biomass,10500.0,tj
energy_production_solar_thermal,1176.0,tj
energy_production_surface_water_ambient_heat,0.0,tj
energy_production_synthetic_kerosene_dispatchable,0.0,tj
energy_production_synthetic_kerosene_electricity_dispatchable,0.0,tj
energy_production_synthetic_kerosene_electricity_must_run,0.0,tj
energy_production_synthetic_kerosene_hydrogen_non_energetic_dispatchable,0.0,tj
energy_production_synthetic_kerosene_hydrogen_non_energetic_must_run,0.0,tj
energy_production_synthetic_kerosene_must_run,0.0,tj
energy_production_synthetic_methanol,0.0,tj
energy_production_synthetic_methanol_electricity,0.0,tj
energy_production_synthetic_methanol_hydrogen_non_energetic,0.0,tj
energy_production_waste_water_ambient_heat,0.0,tj
energy_production_wet_biomass,62883.31110435949,tj
energy_production_wood_pellets,87078.21512764336,tj
energy_regasification_lng,347360.40609137045,tj
energy_residual_heat,0.0,tj
energy_synthetic_products_electricity,0.0,tj
energy_synthetic_products_hydrogen_non_energetic,0.0,tj
energy_torrefaction_wood,0.0,tj
energy_transmission_ht_steam_hot_water,21352.983889006213,tj
energy_transmission_lt_steam_hot_water,0.0,tj
energy_transmission_mt_steam_hot_water,0.0,tj
energy_treatment_natural_gas,354715.594,tj
energy_treatment_natural_gas_loss,4960.105921566888,tj
environment_air_ambient_cold,53580.93556789357,tj
environment_air_ambient_heat,32330.22882057381,tj
environment_air_wind,109577.620636701,tj
environment_earth_ambient_cold,59.71519726516215,tj
environment_earth_ambient_heat,8035.187311016777,tj
environment_earth_geothermal,6797.51000000001,tj
environment_sun_solar_radiation,414596.923538823,tj
environment_sun_solar_thermal,1176.0,tj
environment_water_ambient_cold,2923.3556907348657,tj
environment_water_ambient_heat,0.0,tj
environment_water_water,254.8244898,tj
households_appliances_clothes_dryer_electricity,4710.9380379024005,tj
households_appliances_computer_media_electricity,5245.3223030856625,tj
households_appliances_dishwasher_electricity,5204.612953254449,tj
households_appliances_fridge_freezer_electricity,11552.945541679735,tj
households_appliances_other_electricity,4637.511839470166,tj
households_appliances_television_electricity,9284.39782650341,tj
households_appliances_vacuum_cleaner_electricity,2650.006737838981,tj
households_appliances_washing_machine_electricity,4966.214640982687,tj
households_cooker_halogen_electricity,1124.8077241228202,tj
households_cooker_induction_electricity,1687.211583758414,tj
households_cooker_network_gas,4842.856415098162,tj
households_cooker_resistive_electricity,0.0,tj
households_cooker_wood_pellets,0.0,tj
households_cooling_airconditioning_electricity,2750.518176924486,tj
households_cooling_heatpump_air_water_electricity,2916.695316780336,tj
households_cooling_heatpump_ground_water_electricity,63.0327082211862,tj
households_cooling_heatpump_surface_water_water_ts_electricity,0.0,tj
households_final_demand_bio_kerosene,0.0,tj
households_final_demand_biodiesel,0.0,tj
households_final_demand_coal,2.491,tj
households_final_demand_crude_oil,960.1969999999974,tj
households_final_demand_diesel,3.37759820112636e-14,tj
households_final_demand_electricity,76764.74,tj
households_final_demand_for_appliances_electricity,48251.94988071749,tj
households_final_demand_for_cooking_electricity,2812.019307881234,tj
households_final_demand_for_cooking_network_gas,4842.856415098162,tj
households_final_demand_for_cooking_wood_pellets,0.0,tj
households_final_demand_for_cooling_electricity,1339.1015700303712,tj
households_final_demand_for_cooling_network_gas,0.0,tj
households_final_demand_for_hot_water_coal,2.491,tj
households_final_demand_for_hot_water_crude_oil,960.1969999999974,tj
households_final_demand_for_hot_water_electricity,6057.639226207278,tj
households_final_demand_for_hot_water_ht_steam_hot_water,4270.487498385753,tj
households_final_demand_for_hot_water_hydrogen,0.0,tj
households_final_demand_for_hot_water_lt_steam_hot_water,0.0,tj
households_final_demand_for_hot_water_mt_steam_hot_water,0.0,tj
households_final_demand_for_hot_water_network_gas,53401.730855903596,tj
households_final_demand_for_hot_water_solar_thermal,941.0,tj
households_final_demand_for_hot_water_solar_thermal_pvt,0.0,tj
households_final_demand_for_hot_water_wood_pellets,0.0,tj
households_final_demand_for_lighting_electricity,7454.675432545997,tj
households_final_demand_for_space_heating_coal,0.0,tj
households_final_demand_for_space_heating_crude_oil,0.0,tj
households_final_demand_for_space_heating_electricity,10849.35458261763,tj
households_final_demand_for_space_heating_ht_steam_hot_water,5635.769501614246,tj
households_final_demand_for_space_heating_hydrogen,0.0,tj
households_final_demand_for_space_heating_lt_steam_hot_water,0.0,tj
households_final_demand_for_space_heating_mt_steam_hot_water,0.0,tj
households_final_demand_for_space_heating_network_gas,142938.39772899827,tj
households_final_demand_for_space_heating_solar_thermal_pvt,0.0,tj
households_final_demand_for_space_heating_wood_pellets,15909.627999999986,tj
households_final_demand_ht_steam_hot_water,9906.257,tj
households_final_demand_hydrogen,0.0,tj
households_final_demand_kerosene,2.3983148800255033e-14,tj
households_final_demand_lpg,1.0789613646977568e-13,tj
households_final_demand_lt_steam_hot_water,0.0,tj
households_final_demand_mt_steam_hot_water,0.0,tj
households_final_demand_network_gas,201182.98500000004,tj
households_final_demand_other_bio_oil,0.0,tj
households_final_demand_other_oil,960.1969999999972,tj
households_final_demand_solar_thermal,941.0,tj
households_final_demand_solar_thermal_pvt,0.0,tj
households_final_demand_wood_pellets,15909.627999999986,tj
households_flexibility_p2p_electricity,0.0,tj
households_lighting_efficient_fluorescent_electricity,2016.7237885148622,tj
households_lighting_incandescent_electricity,3961.4217274399025,tj
households_lighting_led_electricity,1476.529916591232,tj
households_locally_available_electricity,76764.74,tj
households_solar_pv_solar_radiation,179260.430059206,tj
households_solar_pvt_solar_radiation,0.0,tj
households_space_heater_coal,0.0,tj
households_space_heater_coal_aggregator,0.0,tj
households_space_heater_combined_hydrogen,0.0,tj
households_space_heater_combined_hydrogen_aggregator,0.0,tj
households_space_heater_combined_network_gas,142708.04222663125,tj
households_space_heater_combined_network_gas_aggregator,152697.60518249546,tj
households_space_heater_crude_oil,0.0,tj
households_space_heater_crude_oil_aggregator,0.0,tj
households_space_heater_deficit,0.0,tj
households_space_heater_district_heating_ht_steam_hot_water,5635.769501614246,tj
households_space_heater_district_heating_ht_steam_hot_water_aggregator,5635.769501614246,tj
households_space_heater_district_heating_lt_steam_hot_water,0.0,tj
households_space_heater_district_heating_lt_steam_hot_water_aggregator,0.0,tj
households_space_heater_district_heating_mt_steam_hot_water,0.0,tj
households_space_heater_district_heating_mt_steam_hot_water_aggregator,0.0,tj
households_space_heater_electricity,4255.76729866786,tj
households_space_heater_electricity_aggregator,4255.76729866786,tj
households_space_heater_heatpump_air_water_electricity,24443.212268263767,tj
households_space_heater_heatpump_air_water_electricity_aggregator,24443.212268263767,tj
households_space_heater_heatpump_ground_water_electricity,4468.555663601239,tj
households_space_heater_heatpump_ground_water_electricity_aggregator,4468.555663601239,tj
households_space_heater_heatpump_pvt_electricity,0.0,tj
households_space_heater_heatpump_pvt_electricity_aggregator,0.0,tj
households_space_heater_heatpump_surface_water_water_ts_electricity,0.0,tj
households_space_heater_heatpump_surface_water_water_ts_electricity_aggregator,0.0,tj
households_space_heater_hybrid_crude_oil_heatpump_air_water_electricity,0.0,tj
households_space_heater_hybrid_crude_oil_heatpump_air_water_electricity_aggregator,0.0,tj
households_space_heater_hybrid_heatpump_air_water_electricity,1499.8283161141856,tj
households_space_heater_hybrid_heatpump_air_water_electricity_aggregator,1515.953201279875,tj
households_space_heater_hybrid_hydrogen_heatpump_air_water_electricity,0.0,tj
households_space_heater_hybrid_hydrogen_heatpump_air_water_electricity_aggregator,0.0,tj
households_space_heater_network_gas,0.0,tj
households_space_heater_network_gas_aggregator,0.0,tj
households_space_heater_wood_pellets,15909.627999999986,tj
households_space_heater_wood_pellets_aggregator,13045.894959999989,tj
households_useful_demand_cooking_useable_heat,4046.1570467076085,tj
households_useful_demand_for_cooling,5730.246201926008,tj
households_useful_demand_for_hot_water_after_solar_heater,66410.73277589765,tj
households_useful_demand_for_space_heating_apartments_1945_1964,9778.089996218672,tj
households_useful_demand_for_space_heating_apartments_1965_1984,19658.181057684924,tj
households_useful_demand_for_space_heating_apartments_1985_2004,15873.83850562061,tj
households_useful_demand_for_space_heating_apartments_2005_present,12622.374245940628,tj
households_useful_demand_for_space_heating_apartments_before_1945,12879.746630777458,tj
households_useful_demand_for_space_heating_apartments_future,0.0,tj
households_useful_demand_for_space_heating_detached_houses_1945_1964,3827.4096685021827,tj
households_useful_demand_for_space_heating_detached_houses_1965_1984,6136.961061017122,tj
households_useful_demand_for_space_heating_detached_houses_1985_2004,6738.870377356892,tj
households_useful_demand_for_space_heating_detached_houses_2005_present,3136.0691151574633,tj
households_useful_demand_for_space_heating_detached_houses_before_1945,7630.91605706756,tj
households_useful_demand_for_space_heating_detached_houses_future,0.0,tj
households_useful_demand_for_space_heating_semi_detached_houses_1945_1964,7903.124960485853,tj
households_useful_demand_for_space_heating_semi_detached_houses_1965_1984,14997.45359552371,tj
households_useful_demand_for_space_heating_semi_detached_houses_1985_2004,10015.68035628021,tj
households_useful_demand_for_space_heating_semi_detached_houses_2005_present,4698.024821372956,tj
households_useful_demand_for_space_heating_semi_detached_houses_before_1945,7976.895427877034,tj
households_useful_demand_for_space_heating_semi_detached_houses_future,0.0,tj
households_useful_demand_for_space_heating_terraced_houses_1945_1964,8126.4969902401535,tj
households_useful_demand_for_space_heating_terraced_houses_1965_1984,23123.53846024771,tj
households_useful_demand_for_space_heating_terraced_houses_1985_2004,15684.878956464989,tj
households_useful_demand_for_space_heating_terraced_houses_2005_present,6489.946565601178,tj
households_useful_demand_for_space_heating_terraced_houses_before_1945,8764.261226485132,tj
households_useful_demand_for_space_heating_terraced_houses_future,0.0,tj
households_useful_demand_hot_water,67351.73277589765,tj
households_useful_demand_light,1440.5169917963267,tj
households_water_heater_coal,2.491,tj
households_water_heater_coal_aggregator,1.07113,tj
households_water_heater_combined_hydrogen,0.0,tj
households_water_heater_combined_hydrogen_aggregator,0.0,tj
households_water_heater_combined_network_gas,53245.12370620828,tj
households_water_heater_combined_network_gas_aggregator,47920.611335587455,tj
households_water_heater_crude_oil,960.1969999999974,tj
households_water_heater_crude_oil_aggregator,816.1674499999978,tj
households_water_heater_deficit,0.0,tj
households_water_heater_district_heating_ht_steam_hot_water,4270.487498385753,tj
households_water_heater_district_heating_ht_steam_hot_water_aggregator,4270.487498385753,tj
households_water_heater_district_heating_lt_steam_hot_water,0.0,tj
households_water_heater_district_heating_lt_steam_hot_water_aggregator,0.0,tj
households_water_heater_district_heating_mt_steam_hot_water,0.0,tj
households_water_heater_district_heating_mt_steam_hot_water_aggregator,0.0,tj
households_water_heater_heatpump_air_water_electricity,9063.826421321566,tj
households_water_heater_heatpump_air_water_electricity_aggregator,9063.826421321566,tj
households_water_heater_heatpump_ground_water_electricity,1436.8759261616635,tj
households_water_heater_heatpump_ground_water_electricity_aggregator,1436.8759261616635,tj
households_water_heater_heatpump_pvt_electricity,0.0,tj
households_water_heater_heatpump_pvt_electricity_aggregator,0.0,tj
households_water_heater_heatpump_surface_water_water_ts_electricity,0.0,tj
households_water_heater_heatpump_surface_water_water_ts_electricity_aggregator,0.0,tj
households_water_heater_hybrid_crude_oil_heatpump_air_water_electricity,0.0,tj
households_water_heater_hybrid_crude_oil_heatpump_air_water_electricity_aggregator,0.0,tj
households_water_heater_hybrid_heatpump_air_water_electricity,590.983182291845,tj
households_water_heater_hybrid_heatpump_air_water_electricity_aggregator,575.322467322316,tj
households_water_heater_hybrid_hydrogen_heatpump_air_water_electricity,0.0,tj
households_water_heater_hybrid_hydrogen_heatpump_air_water_electricity_aggregator,0.0,tj
households_water_heater_network_gas,2.2428726959479507e-11,tj
households_water_heater_network_gas_aggregator,1.502724706285127e-11,tj
households_water_heater_resistive_electricity,2448.8111022303992,tj
households_water_heater_resistive_electricity_aggregator,2326.3705471188787,tj
households_water_heater_solar_thermal,941.0,tj
households_water_heater_wood_pellets,0.0,tj
households_water_heater_wood_pellets_aggregator,0.0,tj
industry_aluminium_burner_network_gas,459.5333333333322,tj
industry_aluminium_carbothermalreduction_electricity,0.0,tj
industry_aluminium_electrolysis_bat_electricity,0.0,tj
industry_aluminium_electrolysis_current_electricity,0.0,tj
industry_aluminium_external_coupling_node,0.0,tj
industry_aluminium_production,113.00000000000007,tj
industry_aluminium_smeltoven_electricity,906.259999999998,tj
industry_chemical_other_captured_co2_electricity,0.0,tj
industry_chemicals_fertilizers_burner_coal,0.0,tj
industry_chemicals_fertilizers_burner_crude_oil,0.0,tj
industry_chemicals_fertilizers_burner_hydrogen,0.0,tj
industry_chemicals_fertilizers_burner_network_gas,15600.000000000038,tj
industry_chemicals_fertilizers_burner_wood_pellets,0.0,tj
industry_chemicals_fertilizers_captured_combustion_co2_electricity,0.0,tj
industry_chemicals_fertilizers_captured_processes_co2_electricity,737.5991999999999,tj
industry_chemicals_fertilizers_external_coupling_node_non_energetic,0.0,tj
industry_chemicals_fertilizers_external_coupling_node_useable_heat,0.0,tj
industry_chemicals_fertilizers_flexibility_p2h_hydrogen_electricity,0.0,tj
industry_chemicals_fertilizers_flexibility_p2h_network_gas_electricity,0.0,tj
industry_chemicals_fertilizers_haber_bosch_process_hydrogen,52390.80000000017,tj
industry_chemicals_fertilizers_hydrogen_hybrid_heat,0.0,tj
industry_chemicals_fertilizers_locally_available_ammonia,45579.996000000145,tj
industry_chemicals_fertilizers_locally_available_hydrogen,52390.80000000017,tj
industry_chemicals_fertilizers_network_gas_hybrid_heat,14040.000000000035,tj
industry_chemicals_fertilizers_potential_residual_heat,3775.7437200000118,tj
industry_chemicals_fertilizers_production,53939.19600000017,tj
industry_chemicals_fertilizers_steam_methane_reformer_hydrogen,68040.00000000022,tj
industry_chemicals_fertilizers_used_heat,50163.452280000005,tj
industry_chemicals_other_burner_coal,0.0,tj
industry_chemicals_other_burner_crude_oil,104364.67922222204,tj
industry_chemicals_other_burner_hydrogen,0.0,tj
industry_chemicals_other_burner_naphtha,0.0,tj
industry_chemicals_other_burner_network_gas,41391.216211705934,tj
industry_chemicals_other_burner_wood_pellets,0.0,tj
industry_chemicals_other_flexibility_p2h_hydrogen_electricity,0.0,tj
industry_chemicals_other_flexibility_p2h_network_gas_electricity,0.0,tj
industry_chemicals_other_heater_electricity,0.0,tj
industry_chemicals_other_heatpump_water_water_electricity,0.0,tj
industry_chemicals_other_hydrogen_hybrid_heat,0.0,tj
industry_chemicals_other_network_gas_hybrid_heat,37252.09459053534,tj
industry_chemicals_other_potential_residual_heat,47549.64473613617,tj
industry_chemicals_other_steam_recompression_electricity,0.0,tj
industry_chemicals_other_used_heat,125358.15430435898,tj
industry_chemicals_refineries_burner_coal,0.0,tj
industry_chemicals_refineries_burner_crude_oil,104028.63699999986,tj
industry_chemicals_refineries_burner_hydrogen,0.0,tj
industry_chemicals_refineries_burner_network_gas,17101.122999999967,tj
industry_chemicals_refineries_burner_wood_pellets,0.0,tj
industry_chemicals_refineries_captured_co2_electricity,0.0,tj
industry_chemicals_refineries_flexibility_p2h_hydrogen_electricity,0.0,tj
industry_chemicals_refineries_flexibility_p2h_network_gas_electricity,0.0,tj
industry_chemicals_refineries_hydrogen_hybrid_heat,0.0,tj
industry_chemicals_refineries_network_gas_hybrid_heat,15391.01069999997,tj
industry_chemicals_refineries_potential_residual_heat,52023.26703380583,tj
industry_chemicals_refineries_used_heat,58407.891376194,tj
industry_chp_combined_cycle_gas_power_fuelmix,112254.962633916,tj
industry_chp_engine_gas_power_fuelmix,18229.310124951,tj
industry_chp_turbine_gas_power_fuelmix,17915.8151525538,tj
industry_chp_turbine_hydrogen,0.0,tj
industry_chp_ultra_supercritical_coal,0.742315911318769,tj
industry_chp_wood_pellets,0.0,tj
industry_final_demand_ammonia_non_energetic,0.0,tj
industry_final_demand_bio_kerosene,0.0,tj
industry_final_demand_bio_kerosene_non_energetic,0.0,tj
industry_final_demand_biodiesel,11.422000000000097,tj
industry_final_demand_biodiesel_non_energetic,0.0,tj
industry_final_demand_coal,341.85199999999986,tj
industry_final_demand_coal_gas,23977.744,tj
industry_final_demand_coal_non_energetic,1011.129,tj
industry_final_demand_cokes,3652.360999999997,tj
industry_final_demand_cokes_non_energetic,251.399,tj
industry_final_demand_crude_oil,208780.08799999996,tj
industry_final_demand_crude_oil_non_energetic,211724.48500000004,tj
industry_final_demand_diesel,4.572999999995543,tj
industry_final_demand_diesel_non_energetic,24.72,tj
industry_final_demand_electricity,132432.05,tj
industry_final_demand_for_chemical_ammonia_non_energetic,0.0,tj
industry_final_demand_for_chemical_coal,0.0,tj
industry_final_demand_for_chemical_coal_non_energetic,0.0,tj
industry_final_demand_for_chemical_crude_oil,208393.3162222219,tj
industry_final_demand_for_chemical_crude_oil_non_energetic,201188.01669000005,tj
industry_final_demand_for_chemical_dsr_electricity,52764.779000000024,tj
industry_final_demand_for_chemical_dsr_load_shifting_electricity,0.0,tj
industry_final_demand_for_chemical_electricity,52764.779000000024,tj
industry_final_demand_for_chemical_fertilizers_ammonia_non_energetic,0.0,tj
industry_final_demand_for_chemical_fertilizers_coal,0.0,tj
industry_final_demand_for_chemical_fertilizers_coal_non_energetic,0.0,tj
industry_final_demand_for_chemical_fertilizers_crude_oil,0.0,tj
industry_final_demand_for_chemical_fertilizers_crude_oil_non_energetic,0.0,tj
industry_final_demand_for_chemical_fertilizers_electricity,2599.9999999999995,tj
industry_final_demand_for_chemical_fertilizers_hydrogen,0.0,tj
industry_final_demand_for_chemical_fertilizers_hydrogen_non_energetic,0.0,tj
industry_final_demand_for_chemical_fertilizers_network_gas,15600.000000000038,tj
industry_final_demand_for_chemical_fertilizers_network_gas_non_energetic,50300.000000000175,tj
industry_final_demand_for_chemical_fertilizers_steam_hot_water,3700.0000000000105,tj
industry_final_demand_for_chemical_fertilizers_wood_pellets,0.0,tj
industry_final_demand_for_chemical_fertilizers_wood_pellets_non_energetic,0.0,tj
industry_final_demand_for_chemical_hydrogen,0.0,tj
