key,demand,unit
industry_final_demand_for_chemical_hydrogen_non_energetic,0.0,tj
industry_final_demand_for_chemical_naphtha,0.0,tj
industry_final_demand_for_chemical_naphtha_non_energetic,163893.617,tj
industry_final_demand_for_chemical_network_gas,74092.33921170593,tj
industry_final_demand_for_chemical_network_gas_non_energetic,66978.79300000017,tj
industry_final_demand_for_chemical_other_coal,0.0,tj
industry_final_demand_for_chemical_other_coal_non_energetic,0.0,tj
industry_final_demand_for_chemical_other_crude_oil,104364.67922222204,tj
industry_final_demand_for_chemical_other_crude_oil_non_energetic,201188.01669000005,tj
industry_final_demand_for_chemical_other_electricity,40591.173000000046,tj
industry_final_demand_for_chemical_other_hydrogen,0.0,tj
industry_final_demand_for_chemical_other_hydrogen_non_energetic,0.0,tj
industry_final_demand_for_chemical_other_naphtha,0.0,tj
industry_final_demand_for_chemical_other_naphtha_non_energetic,163893.617,tj
industry_final_demand_for_chemical_other_network_gas,41391.216211705934,tj
industry_final_demand_for_chemical_other_network_gas_non_energetic,16678.792999999987,tj
industry_final_demand_for_chemical_other_steam_hot_water,49033.020695515515,tj
industry_final_demand_for_chemical_other_wood_pellets,0.0,tj
industry_final_demand_for_chemical_other_wood_pellets_non_energetic,0.0,tj
industry_final_demand_for_chemical_refineries_coal,0.0,tj
industry_final_demand_for_chemical_refineries_coal_non_energetic,0.0,tj
industry_final_demand_for_chemical_refineries_crude_oil,104028.63699999986,tj
industry_final_demand_for_chemical_refineries_electricity,9573.605999999982,tj
industry_final_demand_for_chemical_refineries_hydrogen,0.0,tj
industry_final_demand_for_chemical_refineries_network_gas,17101.122999999967,tj
industry_final_demand_for_chemical_refineries_network_gas_non_energetic,0.0,tj
industry_final_demand_for_chemical_refineries_steam_hot_water,8696.378999999984,tj
industry_final_demand_for_chemical_refineries_wood_pellets,0.0,tj
industry_final_demand_for_chemical_refineries_wood_pellets_non_energetic,0.0,tj
industry_final_demand_for_chemical_steam_hot_water,61429.39969551551,tj
industry_final_demand_for_chemical_wood_pellets,0.0,tj
industry_final_demand_for_chemical_wood_pellets_non_energetic,0.0,tj
industry_final_demand_for_metal_aluminium_electricity,492.6799999999989,tj
industry_final_demand_for_metal_aluminium_hydrogen,0.0,tj
industry_final_demand_for_metal_aluminium_network_gas,459.5333333333322,tj
industry_final_demand_for_metal_coal,34.385999999999974,tj
industry_final_demand_for_metal_coal_gas,23977.744,tj
industry_final_demand_for_metal_cokes,2930.7119999999986,tj
industry_final_demand_for_metal_crude_oil,66.43400000000014,tj
industry_final_demand_for_metal_dsr_electricity,11346.393999999998,tj
industry_final_demand_for_metal_dsr_load_shifting_electricity,0.0,tj
industry_final_demand_for_metal_electricity,11346.393999999998,tj
industry_final_demand_for_metal_hydrogen,0.0,tj
industry_final_demand_for_metal_network_gas,9486.469645736219,tj
industry_final_demand_for_metal_other_metals_coal,0.0,tj
industry_final_demand_for_metal_other_metals_crude_oil,0.0,tj
industry_final_demand_for_metal_other_metals_electricity,3293.6920000000027,tj
industry_final_demand_for_metal_other_metals_hydrogen,0.0,tj
industry_final_demand_for_metal_other_metals_network_gas,1361.4786666666741,tj
industry_final_demand_for_metal_other_metals_steam_hot_water,0.0009999999998331467,tj
industry_final_demand_for_metal_steam_hot_water,1277.9741118754,tj
industry_final_demand_for_metal_steel_coal,34.385999999999974,tj
industry_final_demand_for_metal_steel_coal_gas,23977.744,tj
industry_final_demand_for_metal_steel_cokes,2930.7119999999986,tj
industry_final_demand_for_metal_steel_crude_oil,66.43400000000014,tj
industry_final_demand_for_metal_steel_electricity,7560.021999999996,tj
industry_final_demand_for_metal_steel_hydrogen,0.0,tj
industry_final_demand_for_metal_steel_network_gas,7665.457645736214,tj
industry_final_demand_for_metal_steel_steam_hot_water,1277.9731118754003,tj
industry_final_demand_for_metal_steel_wood_pellets,0.0,tj
industry_final_demand_for_metal_wood_pellets,0.0,tj
industry_final_demand_for_other_ammonia_non_energetic,0.0,tj
industry_final_demand_for_other_coal,307.4659999999999,tj
industry_final_demand_for_other_coal_non_energetic,1011.129,tj
industry_final_demand_for_other_cokes,721.6489999999983,tj
industry_final_demand_for_other_cokes_non_energetic,251.399,tj
industry_final_demand_for_other_crude_oil,320.33777777804573,tj
industry_final_demand_for_other_crude_oil_non_energetic,10536.468309999962,tj
industry_final_demand_for_other_dsr_electricity,68320.87699999996,tj
industry_final_demand_for_other_dsr_load_shifting_electricity,0.0,tj
industry_final_demand_for_other_electricity,68320.87699999996,tj
industry_final_demand_for_other_food_coal,294.5250000000001,tj
industry_final_demand_for_other_food_crude_oil,0.16700000000000254,tj
industry_final_demand_for_other_food_electricity,24213.145999999986,tj
industry_final_demand_for_other_food_hydrogen,0.0,tj
industry_final_demand_for_other_food_network_gas,49507.33008995313,tj
industry_final_demand_for_other_food_steam_hot_water,3616.782307526312,tj
industry_final_demand_for_other_food_wood_pellets,0.0,tj
industry_final_demand_for_other_hydrogen,0.0,tj
industry_final_demand_for_other_hydrogen_non_energetic,0.0,tj
industry_final_demand_for_other_ict_dsr_electricity,20036.86199999994,tj
industry_final_demand_for_other_ict_dsr_load_shifting_electricity,0.0,tj
industry_final_demand_for_other_ict_electricity,20036.86199999994,tj
industry_final_demand_for_other_methanol_non_energetic,0.0,tj
industry_final_demand_for_other_network_gas,110589.08847128188,tj
industry_final_demand_for_other_network_gas_non_energetic,0.0,tj
industry_final_demand_for_other_non_specified_ammonia_non_energetic,0.0,tj
industry_final_demand_for_other_non_specified_coal,12.940999999999772,tj
industry_final_demand_for_other_non_specified_coal_non_energetic,1011.129,tj
industry_final_demand_for_other_non_specified_cokes,721.6489999999983,tj
industry_final_demand_for_other_non_specified_cokes_non_energetic,251.399,tj
industry_final_demand_for_other_non_specified_crude_oil,320.05177777804573,tj
industry_final_demand_for_other_non_specified_crude_oil_non_energetic,10536.468309999962,tj
industry_final_demand_for_other_non_specified_electricity,38252.42499999999,tj
industry_final_demand_for_other_non_specified_hydrogen,0.0,tj
industry_final_demand_for_other_non_specified_hydrogen_non_energetic,0.0,tj
industry_final_demand_for_other_non_specified_methanol_non_energetic,0.0,tj
industry_final_demand_for_other_non_specified_network_gas,50903.68582443439,tj
industry_final_demand_for_other_non_specified_network_gas_non_energetic,0.0,tj
industry_final_demand_for_other_non_specified_steam_hot_water,4441.502484680741,tj
industry_final_demand_for_other_non_specified_waste_mix_non_energetic,0.0,tj
industry_final_demand_for_other_non_specified_wood_pellets,3043.75155020601,tj
industry_final_demand_for_other_non_specified_wood_pellets_non_energetic,0.0,tj
industry_final_demand_for_other_paper_coal,0.0,tj
industry_final_demand_for_other_paper_crude_oil,0.11900000000000197,tj
industry_final_demand_for_other_paper_electricity,5855.305999999996,tj
industry_final_demand_for_other_paper_hydrogen,0.0,tj
industry_final_demand_for_other_paper_network_gas,10178.07255689436,tj
industry_final_demand_for_other_paper_steam_hot_water,870.4046308780497,tj
industry_final_demand_for_other_paper_wood_pellets,0.0,tj
industry_final_demand_for_other_steam_hot_water,8928.689423085101,tj
industry_final_demand_for_other_waste_mix_non_energetic,0.0,tj
industry_final_demand_for_other_wood_pellets,3043.75155020601,tj
industry_final_demand_for_other_wood_pellets_non_energetic,0.0,tj
industry_final_demand_hydrogen,0.0,tj
industry_final_demand_hydrogen_non_energetic,0.0,tj
industry_final_demand_kerosene,0.0,tj
industry_final_demand_kerosene_non_energetic,1332.7719999999997,tj
industry_final_demand_lpg,4181.307999999999,tj
industry_final_demand_lpg_non_energetic,69129.243,tj
industry_final_demand_methanol_non_energetic,0.0,tj
industry_final_demand_naphtha,0.0,tj
industry_final_demand_naphtha_non_energetic,163893.617,tj
industry_final_demand_network_gas,194167.89732872404,tj
industry_final_demand_network_gas_non_energetic,66978.79300000017,tj
industry_final_demand_other_bio_oil,251.15999999999994,tj
industry_final_demand_other_bio_oil_non_energetic,0.0,tj
industry_final_demand_other_oil,204331.62499999997,tj
industry_final_demand_other_oil_non_energetic,141237.75000000003,tj
industry_final_demand_steam_hot_water,71636.06323047601,tj
industry_final_demand_waste_mix_non_energetic,0.0,tj
industry_final_demand_wood_pellets,3043.75155020601,tj
industry_final_demand_wood_pellets_non_energetic,0.0,tj
industry_heat_backup_burner_network_gas,15163.657542273762,tj
industry_heat_burner_coal,0.0,tj
industry_heat_burner_crude_oil,4416.78510638298,tj
industry_heat_burner_hydrogen,0.0,tj
industry_heat_burner_lignite,0.0,tj
industry_heat_combined_cycle_gas_power_fuelmix,0.0,tj
industry_heat_engine_gas_power_fuelmix,0.0,tj
industry_heat_turbine_gas_power_fuelmix,0.0,tj
industry_heat_turbine_hydrogen,0.0,tj
industry_heat_ultra_supercritical_coal,0.0,tj
industry_heat_well_geothermal,0.0,tj
industry_heat_wood_pellets,0.0,tj
industry_locally_available_bio_oil_non_energetic_external_coupling_node,0.0,tj
industry_locally_available_electricity,132432.05,tj
industry_locally_available_refinery_gas_for_chemical,106955.94899999998,tj
industry_locally_available_steam_hot_water,71636.06323047601,tj
industry_locally_available_useable_heat,8359.20000000002,tj
industry_locally_available_wood_pellets_non_energetic_for_chemical,0.0,tj
industry_other_food_burner_coal,294.5250000000001,tj
industry_other_food_burner_crude_oil,0.16700000000000254,tj
industry_other_food_burner_hydrogen,0.0,tj
industry_other_food_burner_network_gas,49507.33008995313,tj
industry_other_food_burner_wood_pellets,0.0,tj
industry_other_food_captured_co2_electricity,0.0,tj
industry_other_food_flexibility_p2h_hydrogen_electricity,0.0,tj
industry_other_food_flexibility_p2h_network_gas_electricity,0.0,tj
industry_other_food_heater_electricity,0.0,tj
industry_other_food_hydrogen_hybrid_heat,0.0,tj
industry_other_food_network_gas_hybrid_heat,44556.597080957814,tj
industry_other_ict_potential_residual_heat,15412.97076923072,tj
industry_other_ict_used_electricity,4623.891230769217,tj
industry_other_metals_burner_network_gas,1361.4786666666741,tj
industry_other_metals_external_coupling_node,0.0,tj
industry_other_metals_process_electricity,3293.6920000000027,tj
industry_other_metals_process_heat_useable_heat,1225.3318000000065,tj
industry_other_metals_production,2259.511900000005,tj
industry_other_paper_burner_coal,0.0,tj
industry_other_paper_burner_crude_oil,0.11900000000000197,tj
industry_other_paper_burner_hydrogen,0.0,tj
industry_other_paper_burner_network_gas,10178.07255689436,tj
industry_other_paper_burner_wood_pellets,0.0,tj
industry_other_paper_captured_co2_electricity,0.0,tj
industry_other_paper_flexibility_p2h_hydrogen_electricity,0.0,tj
industry_other_paper_flexibility_p2h_network_gas_electricity,0.0,tj
industry_other_paper_heater_electricity,0.0,tj
industry_other_paper_hydrogen_hybrid_heat,0.0,tj
industry_other_paper_network_gas_hybrid_heat,9160.265301204923,tj
industry_refinery_transformation_crude_oil,2642416.0509999995,tj
industry_steel_blastfurnace_bof,43512.728757611585,tj
industry_steel_blastfurnace_bof_captured_co2_electricity,0.0,tj
industry_steel_blastfurnace_bof_production,4700.000000000009,tj
industry_steel_cyclonefurnace_bof,0.0,tj
industry_steel_cyclonefurnace_bof_captured_co2_electricity,0.0,tj
industry_steel_cyclonefurnace_bof_production,0.0,tj
industry_steel_dri_hydrogen,0.0,tj
industry_steel_dri_hydrogen_production,0.0,tj
industry_steel_dri_network_gas,0.0,tj
industry_steel_dri_network_gas_captured_co2_electricity,0.0,tj
industry_steel_dri_network_gas_production,0.0,tj
industry_steel_external_coupling_node,0.0,tj
industry_steel_external_coupling_node_captured_co2_electricity,0.0,tj
industry_steel_external_coupling_node_production,0.0,tj
industry_steel_production,4700.000000000009,tj
industry_steel_scrap_hbi_eaf,0.0,tj
industry_steel_scrap_hbi_eaf_production,0.0,tj
industry_unused_local_production_steam_hot_water,0.0,tj
industry_useful_demand_for_chemical_fertilizers_coal_non_energetic,0.0,tj
industry_useful_demand_for_chemical_fertilizers_crude_oil_non_energetic,0.0,tj
industry_useful_demand_for_chemical_fertilizers_electricity,1862.4007999999997,tj
industry_useful_demand_for_chemical_fertilizers_network_gas_non_energetic,50300.000000000175,tj
industry_useful_demand_for_chemical_fertilizers_useable_heat,17740.000000000047,tj
industry_useful_demand_for_chemical_fertilizers_wood_pellets_non_energetic,0.0,tj
industry_useful_demand_for_chemical_other_coal_non_energetic,0.0,tj
industry_useful_demand_for_chemical_other_crude_oil_non_energetic,201188.01669000005,tj
industry_useful_demand_for_chemical_other_electricity,40591.173000000046,tj
industry_useful_demand_for_chemical_other_hydrogen_non_energetic,0.0,tj
industry_useful_demand_for_chemical_other_naphtha_non_energetic,163893.617,tj
industry_useful_demand_for_chemical_other_network_gas_non_energetic,16678.792999999987,tj
industry_useful_demand_for_chemical_other_non_energetic,381760.42669000005,tj
industry_useful_demand_for_chemical_other_useable_heat,172907.79904049516,tj
industry_useful_demand_for_chemical_other_wood_pellets_non_energetic,0.0,tj
industry_useful_demand_for_chemical_refineries_coal_non_energetic,0.0,tj
industry_useful_demand_for_chemical_refineries_crude_oil_non_energetic,2642416.0509999995,tj
industry_useful_demand_for_chemical_refineries_electricity,9573.605999999982,tj
industry_useful_demand_for_chemical_refineries_network_gas_non_energetic,0.0,tj
industry_useful_demand_for_chemical_refineries_useable_heat,110431.15840999983,tj
industry_useful_demand_for_chemical_refineries_wood_pellets_non_energetic,0.0,tj
industry_useful_demand_for_other_food_electricity,24213.145999999986,tj
industry_useful_demand_for_other_food_useable_heat,48409.13799848413,tj
industry_useful_demand_for_other_ict_electricity,20036.86199999994,tj
industry_useful_demand_for_other_non_specified_ammonia_non_energetic,0.0,tj
industry_useful_demand_for_other_non_specified_coal,12.940999999999772,tj
industry_useful_demand_for_other_non_specified_coal_non_energetic,1011.129,tj
industry_useful_demand_for_other_non_specified_cokes,721.6489999999983,tj
industry_useful_demand_for_other_non_specified_cokes_non_energetic,251.399,tj
industry_useful_demand_for_other_non_specified_crude_oil,320.05177777804573,tj
industry_useful_demand_for_other_non_specified_crude_oil_non_energetic,10536.468309999962,tj
industry_useful_demand_for_other_non_specified_electricity,38252.42499999999,tj
industry_useful_demand_for_other_non_specified_hydrogen,0.0,tj
industry_useful_demand_for_other_non_specified_hydrogen_non_energetic,0.0,tj
industry_useful_demand_for_other_non_specified_methanol_non_energetic,0.0,tj
industry_useful_demand_for_other_non_specified_network_gas,50903.68582443439,tj
industry_useful_demand_for_other_non_specified_network_gas_non_energetic,0.0,tj
industry_useful_demand_for_other_non_specified_useable_heat,4441.502484680741,tj
industry_useful_demand_for_other_non_specified_waste_mix_non_energetic,0.0,tj
industry_useful_demand_for_other_non_specified_wood_pellets,3043.75155020601,tj
industry_useful_demand_for_other_non_specified_wood_pellets_non_energetic,0.0,tj
industry_useful_demand_for_other_paper_electricity,5855.305999999996,tj
industry_useful_demand_for_other_paper_useable_heat,10030.768702082973,tj
other_burner_coal,0.0,tj
other_burner_crude_oil,2605.5910000000003,tj
other_burner_network_gas,85.927,tj
other_burner_wood_pellets,0.0,tj
other_electricity_for_electricity,0.0,tj
other_final_demand_coal,0.0,tj
other_final_demand_crude_oil,2605.5910000000003,tj
other_final_demand_crude_oil_non_energetic,1732.896,tj
other_final_demand_electricity,0.0,tj
other_final_demand_for_heat_coal,0.0,tj
other_final_demand_for_heat_crude_oil,2605.5910000000003,tj
other_final_demand_for_heat_gas,85.927,tj
other_final_demand_for_heat_ht_steam_hot_water,0.0,tj
other_final_demand_for_heat_wood_pellets,0.0,tj
other_final_demand_ht_steam_hot_water,0.0,tj
other_final_demand_network_gas,85.927,tj
other_final_demand_wood_pellets,0.0,tj
other_heater_district_heating_ht_steam_hot_water,0.0,tj
other_useful_demand_crude_oil_non_energetic,1732.896,tj
other_useful_demand_electricity,0.0,tj
other_useful_demand_useable_heat,2132.2591608247426,tj
transport_bicycle_using_electricity,7.565541477388458,tj
transport_bicycle_using_human_energy,17583.841672074617,tj
transport_bus_flexibility_p2p_electricity,0.0,tj
transport_bus_using_compressed_natural_gas,495.5475869200626,tj
transport_bus_using_diesel_mix,4838.357808062973,tj
transport_bus_using_electricity,687.2181270647613,tj
transport_bus_using_gasoline_mix,191.77823720528332,tj
transport_bus_using_hydrogen,0.0,tj
transport_bus_using_lng_mix,7.254088888888884,tj
transport_car_flexibility_p2p_electricity,0.0,tj
transport_car_using_compressed_natural_gas,439.475624104623,tj
transport_car_using_diesel_mix,45190.352029913396,tj
transport_car_using_electricity,6913.680556145045,tj
transport_car_using_gasoline_mix,175044.2663609056,tj
transport_car_using_hydrogen,0.0,tj
transport_car_using_lpg,6664.250488784063,tj
transport_final_demand_ammonia,0.0,tj
transport_final_demand_bio_ethanol,10780.533,tj
transport_final_demand_bio_lng,0.0,tj
transport_final_demand_biodiesel,14927.998999999985,tj
transport_final_demand_coal,0.0,tj
transport_final_demand_compressed_network_gas,2441.000911111111,tj
transport_final_demand_crude_oil_non_energetic,2704.963,tj
transport_final_demand_diesel,225789.72671870585,tj
transport_final_demand_electricity,13980.178,tj
transport_final_demand_for_aviation_bio_ethanol,0.0,tj
transport_final_demand_for_aviation_electricity,0.0,tj
transport_final_demand_for_aviation_gasoline,57.378309283724704,tj
transport_final_demand_for_aviation_hydrogen,0.0,tj
transport_final_demand_for_aviation_kerosene,567.622,tj
transport_final_demand_for_rail_biodiesel,65.67700000000005,tj
transport_final_demand_for_rail_coal,0.0,tj
transport_final_demand_for_rail_diesel,928.6439999999998,tj
transport_final_demand_for_rail_electricity,6032.300000000002,tj
transport_final_demand_for_rail_hydrogen,0.0,tj
transport_final_demand_for_road_bio_ethanol,10780.533,tj
transport_final_demand_for_road_bio_lng,0.0,tj
transport_final_demand_for_road_biodiesel,14819.778999999984,tj
transport_final_demand_for_road_compressed_network_gas,2441.000911111111,tj
transport_final_demand_for_road_diesel,213649.83871870584,tj
transport_final_demand_for_road_electricity,7947.877999999999,tj
transport_final_demand_for_road_gasoline,169943.60069071627,tj
transport_final_demand_for_road_hydrogen,0.0,tj
transport_final_demand_for_road_lng,7.254088888888884,tj
transport_final_demand_for_road_lpg,9351.536281293791,tj
transport_final_demand_for_shipping_ammonia,0.0,tj
transport_final_demand_for_shipping_bio_ethanol,0.0,tj
transport_final_demand_for_shipping_bio_lng,0.0,tj
transport_final_demand_for_shipping_biodiesel,42.54300000000001,tj
transport_final_demand_for_shipping_diesel,11211.244,tj
transport_final_demand_for_shipping_electricity,0.0,tj
transport_final_demand_for_shipping_heavy_fuel_oil,0.0,tj
transport_final_demand_for_shipping_hydrogen,0.0,tj
transport_final_demand_for_shipping_lng,0.0,tj
transport_final_demand_gasoline,170000.979,tj
transport_final_demand_heavy_fuel_oil,0.0,tj
transport_final_demand_hydrogen,0.0,tj
transport_final_demand_kerosene,567.622,tj
transport_final_demand_lng,7.254088888888884,tj
transport_final_demand_lpg,9351.536281293791,tj
transport_freight_train_using_diesel_mix,515.2196794641387,tj
transport_freight_train_using_electricity,613.8428611499409,tj
transport_freight_train_using_hydrogen,0.0,tj
transport_motorcycle_using_electricity,80.64994326590994,tj
transport_motorcycle_using_gasoline_mix,4679.074554878722,tj
transport_passenger_train_using_coal,0.0,tj
transport_passenger_train_using_diesel_mix,479.101320535861,tj
transport_passenger_train_using_electricity,4949.215731797494,tj
transport_passenger_train_using_hydrogen,0.0,tj
transport_plane_using_bio_ethanol,0.0,tj
transport_plane_using_electricity,0.0,tj
transport_plane_using_gasoline,57.378309283724704,tj
transport_plane_using_hydrogen,0.0,tj
transport_plane_using_kerosene,567.622,tj
transport_rail_mixer_diesel,994.3209999999998,tj
transport_road_mixer_compressed_network_gas,2441.000911111111,tj
transport_road_mixer_diesel,228469.61771870582,tj
transport_road_mixer_gasoline,180724.1336907163,tj
transport_road_mixer_lng,7.254088888888884,tj
transport_ship_using_ammonia,0.0,tj
transport_ship_using_diesel_mix,11253.786999999997,tj
transport_ship_using_electricity,0.0,tj
transport_ship_using_hydrogen,0.0,tj
transport_ship_using_lng_mix,0.0,tj
transport_shipping_mixer_diesel,11253.786999999997,tj
transport_shipping_mixer_lng,0.0,tj
transport_tram_using_electricity,469.24140705256696,tj
transport_truck_flexibility_p2p_electricity,0.0,tj
transport_truck_using_compressed_natural_gas,1394.6963397830452,tj
transport_truck_using_diesel_mix,110695.40382333839,tj
transport_truck_using_electricity,15.714732793157244,tj
transport_truck_using_gasoline_mix,28.804218430099965,tj
transport_truck_using_hydrogen,0.0,tj
transport_truck_using_lng_mix,0.0,tj
transport_useful_demand_bicycles,17800.0,tj
transport_useful_demand_busses,8878.866213134692,tj
transport_useful_demand_cars,161041.4723828089,tj
transport_useful_demand_crude_oil_non_energetic,2704.963,tj
transport_useful_demand_freight_tonne_kms,151977.7478756303,tj
transport_useful_demand_freight_trains,5777.077485530068,tj
transport_useful_demand_motorcycles,4901.9011172525115,tj
transport_useful_demand_passenger_kms,212618.4656381827,tj
transport_useful_demand_passenger_trains,19049.815228282954,tj
transport_useful_demand_planes,179.67637145436333,tj
transport_useful_demand_ships,35726.307936507874,tj
transport_useful_demand_trams,766.7343252492924,tj
transport_useful_demand_trucks,108931.29710448303,tj
transport_useful_demand_vans,1543.0653491093303,tj
transport_van_flexibility_p2p_electricity,0.0,tj
transport_van_using_compressed_natural_gas,111.28136030337997,tj
transport_van_using_diesel_mix,67745.50405739102,tj
transport_van_using_electricity,243.04909925373744,tj
transport_van_using_gasoline_mix,780.2103192965587,tj
transport_van_using_hydrogen,0.0,tj
transport_van_using_lpg,2687.2857925097273,tj